employment_id,customer_id,employment_status,monthly_income,valid_from,valid_to
8780,C08780,Permanent employment,44100,2026-09-10,
8781,C08781,Permanent employment,31400,2026-09-10,
8782,C08782,Permanent employment,36900,2026-09-10,
8783,C08783,Permanent employment,49700,2026-09-10,
8784,C08784,Permanent employment,43500,2026-09-10,
8785,C08785,Self-employed,45500,2026-09-10,
8786,C08786,Permanent employment,53000,2026-09-10,
8787,C08787,Self-employed,37300,2026-09-10,
8788,C08788,Unemployed,16900,2026-09-10,
8789,C08789,Temporary/Probation/Freelance,23400,2026-09-10,
8790,C08790,Unemployed,12300,2026-09-10,
8791,C08791,Retired,18800,2026-09-10,
8792,C08792,Temporary/Probation/Freelance,23700,2026-09-10,
8793,C08793,Permanent employment,50500,2026-09-10,
8794,C08794,Permanent employment,34100,2026-09-10,
8795,C08795,Permanent employment,40100,2026-09-10,
8796,C08796,Permanent employment,30700,2026-09-10,
8797,C08797,Temporary/Probation/Freelance,25800,2026-09-10,
8798,C08798,Permanent employment,43700,2026-09-10,
8799,C08799,Permanent employment,43900,2026-09-10,
8800,C08800,Permanent employment,41500,2026-09-10,
8801,C08801,Permanent employment,34900,2026-09-10,
8802,C08802,Self-employed,35900,2026-09-10,
8803,C08803,Permanent employment,46800,2026-09-10,
8804,C08804,Retired,29200,2026-09-10,
8805,C08805,Permanent employment,38500,2026-09-10,
8806,C08806,Retired,17300,2026-09-10,
8807,C08807,Permanent employment,42300,2026-09-10,
8808,C08808,Permanent employment,45400,2026-09-10,
8809,C08809,Student,14000,2026-09-10,
8810,C08810,Unemployed,9900,2026-09-10,
8811,C08811,Permanent employment,33000,2026-09-10,
8812,C08812,Self-employed,18000,2026-09-10,
8813,C08813,Retired,12000,2026-09-10,
8814,C08814,Permanent employment,37200,2026-09-10,
8815,C08815,Permanent employment,36100,2026-09-10,
8816,C08816,Retired,20500,2026-09-10,
8817,C08817,Permanent employment,47100,2026-09-10,
8818,C08818,Permanent employment,44400,2026-09-10,
8819,C08819,Permanent employment,46900,2026-09-10,
8820,C08820,Temporary/Probation/Freelance,37200,2026-09-10,
8821,C08821,Self-employed,49400,2026-09-10,
8822,C08822,Retired,22500,2026-09-10,
8823,C08823,Unemployed,15800,2026-09-10,
8824,C08824,Unemployed,6400,2026-09-10,
8825,C08825,Retired,22100,2026-09-10,
8826,C08826,Self-employed,56500,2026-09-10,
8827,C08827,Retired,22900,2026-09-10,
8828,C08828,Permanent employment,46600,2026-09-10,
8829,C08829,Permanent employment,43600,2026-09-10,
8830,C08830,Permanent employment,49300,2026-09-10,
8831,C08831,Unemployed,17600,2026-09-10,
8832,C08832,Temporary/Probation/Freelance,15000,2026-09-10,
8833,C08833,Permanent employment,38400,2026-09-10,
8834,C08834,Permanent employment,30800,2026-09-10,
8835,C08835,Retired,12000,2026-09-10,
8836,C08836,Student,12900,2026-09-10,
8837,C08837,Permanent employment,50600,2026-09-10,
8838,C08838,Permanent employment,41500,2026-09-10,
8839,C08839,Retired,19100,2026-09-10,
8840,C08840,Unemployed,13300,2026-09-10,
8841,C08841,Self-employed,95400,2026-09-10,
8842,C08842,Retired,16600,2026-09-10,
8843,C08843,Permanent employment,28600,2026-09-10,
8844,C08844,Retired,28100,2026-09-10,
8845,C08845,Student,13300,2026-09-10,
8846,C08846,Permanent employment,45700,2026-09-10,
8847,C08847,Retired,24400,2026-09-10,
8848,C08848,Retired,21700,2026-09-10,
8849,C08849,Permanent employment,34500,2026-09-10,
8850,C08850,Temporary/Probation/Freelance,44900,2026-09-10,
8851,C08851,Retired,37400,2026-09-10,
8852,C08852,Permanent employment,41500,2026-09-10,
8853,C08853,Student,17000,2026-09-10,
8854,C08854,Retired,26300,2026-09-10,
8855,C08855,Permanent employment,32600,2026-09-10,
8856,C08856,Self-employed,18000,2026-09-10,
8857,C08857,Permanent employment,43300,2026-09-10,
8858,C08858,Unemployed,19100,2026-09-10,
8859,C08859,Permanent employment,47500,2026-09-10,
8860,C08860,Permanent employment,46800,2026-09-10,
8861,C08861,Permanent employment,38800,2026-09-10,
8862,C08862,Retired,16000,2026-09-10,
8863,C08863,Retired,29300,2026-09-10,
8864,C08864,Temporary/Probation/Freelance,30400,2026-09-10,
8865,C08865,Temporary/Probation/Freelance,29100,2026-09-10,
8866,C08866,Permanent employment,51800,2026-09-10,
8867,C08867,Permanent employment,56800,2026-09-10,
8868,C08868,Self-employed,55500,2026-09-10,
8869,C08869,Permanent employment,36500,2026-09-10,
8870,C08870,Permanent employment,45400,2026-09-10,
8871,C08871,Permanent employment,40000,2026-09-10,
8872,C08872,Permanent employment,37000,2026-09-10,
8873,C08873,Permanent employment,34600,2026-09-10,
8874,C08874,Student,16300,2026-09-10,
8875,C08875,Retired,20600,2026-09-10,
8876,C08876,Permanent employment,49200,2026-09-10,
8877,C08877,Permanent employment,37100,2026-09-10,
8878,C08878,Permanent employment,41600,2026-09-10,
8879,C08879,Permanent employment,40300,2026-09-10,
8880,C08880,Permanent employment,33400,2026-09-10,
8881,C08881,Permanent employment,46500,2026-09-10,
8882,C08882,Temporary/Probation/Freelance,29600,2026-09-10,
8883,C08883,Permanent employment,35600,2026-09-10,
8884,C08884,Permanent employment,39600,2026-09-10,
8885,C08885,Retired,25500,2026-09-10,
8886,C08886,Temporary/Probation/Freelance,39700,2026-09-10,
8887,C08887,Temporary/Probation/Freelance,41100,2026-09-10,
8888,C08888,Retired,18800,2026-09-10,
8889,C08889,Permanent employment,42600,2026-09-10,
8890,C08890,Self-employed,33800,2026-09-10,
8891,C08891,Permanent employment,39000,2026-09-10,
8892,C08892,Retired,28600,2026-09-10,
8893,C08893,Retired,16000,2026-09-10,
8894,C08894,Student,20800,2026-09-10,
8895,C08895,Student,11200,2026-09-10,
8896,C08896,Permanent employment,36700,2026-09-10,
8897,C08897,Permanent employment,59100,2026-09-10,
8898,C08898,Permanent employment,35800,2026-09-10,
8899,C08899,Student,6100,2026-09-10,
8900,C08900,Retired,15100,2026-09-10,
8901,C08901,Permanent employment,44800,2026-09-10,
8902,C08902,Permanent employment,38500,2026-09-10,
8903,C08903,Temporary/Probation/Freelance,19600,2026-09-10,
8904,C08904,Retired,15600,2026-09-10,
8905,C08905,Temporary/Probation/Freelance,32600,2026-09-10,
8906,C08906,Retired,28300,2026-09-10,
8907,C08907,Permanent employment,33300,2026-09-10,
8908,C08908,Permanent employment,41600,2026-09-10,
8909,C08909,Permanent employment,42100,2026-09-10,
8910,C08910,Retired,19300,2026-09-10,
8911,C08911,Permanent employment,54300,2026-09-10,
8912,C08912,Permanent employment,42600,2026-09-10,
8913,C08913,Retired,25100,2026-09-10,
8914,C08914,Permanent employment,42800,2026-09-10,
8915,C08915,Permanent employment,38600,2026-09-10,
8916,C08916,Permanent employment,44900,2026-09-10,
8917,C08917,Permanent employment,50800,2026-09-10,
8918,C08918,Retired,19800,2026-09-10,
8919,C08919,Self-employed,36900,2026-09-10,
8920,C08920,Permanent employment,38000,2026-09-10,
8921,C08921,Temporary/Probation/Freelance,41300,2026-09-10,
8922,C08922,Self-employed,55000,2026-09-10,
8923,C08923,Permanent employment,46600,2026-09-10,
8924,C08924,Retired,34800,2026-09-10,
8925,C08925,Permanent employment,29400,2026-09-10,
8926,C08926,Permanent employment,44400,2026-09-10,
8927,C08927,Permanent employment,34600,2026-09-10,
8928,C08928,Permanent employment,28100,2026-09-10,
8929,C08929,Student,15600,2026-09-10,
8930,C08930,Temporary/Probation/Freelance,43500,2026-09-10,
8931,C08931,Permanent employment,42100,2026-09-10,
8932,C08932,Permanent employment,35100,2026-09-10,
8933,C08933,Permanent employment,34900,2026-09-10,
8934,C08934,Permanent employment,54800,2026-09-10,
8935,C08935,Permanent employment,40900,2026-09-10,
8936,C08936,Permanent employment,54700,2026-09-10,
8937,C08937,Permanent employment,38300,2026-09-10,
8938,C08938,Self-employed,36300,2026-09-10,
8939,C08939,Permanent employment,46900,2026-09-10,
8940,C08940,Permanent employment,58200,2026-09-10,
8941,C08941,Permanent employment,46100,2026-09-10,
8942,C08942,Permanent employment,43600,2026-09-10,
8943,C08943,Retired,27600,2026-09-10,
8944,C08944,Retired,22300,2026-09-10,
8945,C08945,Self-employed,24700,2026-09-10,
8946,C08946,Retired,23400,2026-09-10,
8947,C08947,Permanent employment,49100,2026-09-10,
8948,C08948,Permanent employment,46100,2026-09-10,
8949,C08949,Temporary/Probation/Freelance,19700,2026-09-10,
8950,C08950,Permanent employment,50600,2026-09-10,
8951,C08951,Permanent employment,48600,2026-09-10,
8952,C08952,Retired,24800,2026-09-10,
8953,C08953,Permanent employment,37600,2026-09-10,
8954,C08954,Permanent employment,51400,2026-09-10,
8955,C08955,Permanent employment,51200,2026-09-10,
8956,C08956,Self-employed,18000,2026-09-10,
8957,C08957,Permanent employment,47500,2026-09-10,
8958,C08958,Retired,21800,2026-09-10,
8959,C08959,Permanent employment,47400,2026-09-10,
8960,C08960,Retired,17300,2026-09-10,
8961,C08961,Permanent employment,51400,2026-09-10,
8962,C08962,Self-employed,64200,2026-09-10,
8963,C08963,Permanent employment,44300,2026-09-10,
8964,C08964,Temporary/Probation/Freelance,16400,2026-09-10,
8965,C08965,Permanent employment,48700,2026-09-10,
8966,C08966,Permanent employment,44400,2026-09-10,
8967,C08967,Permanent employment,31600,2026-09-10,
8968,C08968,Permanent employment,43000,2026-09-10,
8969,C08969,Temporary/Probation/Freelance,36500,2026-09-10,
8970,C08970,Unemployed,5000,2026-09-10,
8971,C08971,Permanent employment,38400,2026-09-10,
8972,C08972,Permanent employment,46600,2026-09-10,
8973,C08973,Permanent employment,46600,2026-09-10,
8974,C08974,Permanent employment,28400,2026-09-10,
8975,C08975,Permanent employment,46100,2026-09-10,
8976,C08976,Permanent employment,43500,2026-09-10,
8977,C08977,Self-employed,40100,2026-09-10,
8978,C08978,Permanent employment,46300,2026-09-10,
8979,C08979,Unemployed,24200,2026-09-10,
8980,C08980,Permanent employment,44700,2026-09-10,
8981,C08981,Permanent employment,38200,2026-09-10,
8982,C08982,Temporary/Probation/Freelance,29000,2026-09-10,
8983,C08983,Permanent employment,42400,2026-09-10,
8984,C08984,Permanent employment,40400,2026-09-10,
8985,C08985,Permanent employment,25300,2026-09-10,
8986,C08986,Retired,17900,2026-09-10,
8987,C08987,Permanent employment,41000,2026-09-10,
8988,C08988,Permanent employment,43500,2026-09-10,
8989,C08989,Retired,23300,2026-09-10,
8990,C08990,Permanent employment,53000,2026-09-10,
8991,C08991,Permanent employment,23700,2026-09-10,
8992,C08992,Permanent employment,36800,2026-09-10,
8993,C08993,Permanent employment,41000,2026-09-10,
8994,C08994,Permanent employment,36500,2026-09-10,
8995,C08995,Permanent employment,39200,2026-09-10,
8996,C08996,Permanent employment,32200,2026-09-10,
8997,C08997,Self-employed,42100,2026-09-10,
8998,C08998,Permanent employment,43000,2026-09-10,
8999,C08999,Permanent employment,28200,2026-09-10,
9000,C09000,Retired,23500,2026-09-10,
9001,C09001,Retired,24400,2026-09-10,
9002,C09002,Permanent employment,38500,2026-09-10,
9003,C09003,Retired,24500,2026-09-10,
9004,C09004,Temporary/Probation/Freelance,30400,2026-09-10,
9005,C09005,Permanent employment,41700,2026-09-10,
9006,C09006,Permanent employment,50500,2026-09-10,
9007,C09007,Permanent employment,52300,2026-09-10,
9008,C09008,Self-employed,64600,2026-09-10,
9009,C09009,Self-employed,29500,2026-09-10,
9010,C09010,Permanent employment,43700,2026-09-10,
9011,C09011,Unemployed,6100,2026-09-10,
9012,C09012,Temporary/Probation/Freelance,35500,2026-09-10,
9013,C09013,Permanent employment,43900,2026-09-10,
9014,C09014,Student,15600,2026-09-10,
9015,C09015,Permanent employment,51000,2026-09-10,
9016,C09016,Student,15300,2026-09-10,
9017,C09017,Parental leave,33200,2026-09-10,
9018,C09018,Retired,24600,2026-09-10,
9019,C09019,Permanent employment,48200,2026-09-10,
9020,C09020,Retired,25700,2026-09-10,
9021,C09021,Permanent employment,61900,2026-09-10,
9022,C09022,Retired,19100,2026-09-10,
9023,C09023,Permanent employment,42800,2026-09-10,
9024,C09024,Permanent employment,50300,2026-09-10,
9025,C09025,Temporary/Probation/Freelance,15000,2026-09-10,
9026,C09026,Permanent employment,43300,2026-09-10,
9027,C09027,Unemployed,18800,2026-09-10,
9028,C09028,Student,8100,2026-09-10,
9029,C09029,Retired,23900,2026-09-10,
9030,C09030,Permanent employment,33900,2026-09-10,
9031,C09031,Permanent employment,42100,2026-09-10,
9032,C09032,Permanent employment,37200,2026-09-10,
9033,C09033,Permanent employment,50300,2026-09-10,
9034,C09034,Retired,29600,2026-09-10,
9035,C09035,Permanent employment,39400,2026-09-10,
9036,C09036,Unemployed,10200,2026-09-10,
9037,C09037,Permanent employment,48900,2026-09-10,
9038,C09038,Retired,14700,2026-09-10,
9039,C09039,Permanent employment,48500,2026-09-10,
9040,C09040,Permanent employment,38300,2026-09-10,
9041,C09041,Student,15600,2026-09-10,
9042,C09042,Permanent employment,46400,2026-09-10,
9043,C09043,Retired,20200,2026-09-10,
9044,C09044,Temporary/Probation/Freelance,20700,2026-09-10,
9045,C09045,Permanent employment,37000,2026-09-10,
9046,C09046,Permanent employment,22000,2026-09-10,
9047,C09047,Permanent employment,44200,2026-09-10,
9048,C09048,Permanent employment,50700,2026-09-10,
9049,C09049,Permanent employment,36600,2026-09-10,
9050,C09050,Permanent employment,37800,2026-09-10,
9051,C09051,Retired,25200,2026-09-10,
9052,C09052,Permanent employment,54700,2026-09-10,
9053,C09053,Temporary/Probation/Freelance,36200,2026-09-10,
9054,C09054,Permanent employment,44400,2026-09-10,
9055,C09055,Permanent employment,37800,2026-09-10,
9056,C09056,Retired,24200,2026-09-10,
9057,C09057,Permanent employment,49200,2026-09-10,
9058,C09058,Student,12900,2026-09-10,
9059,C09059,Permanent employment,39800,2026-09-10,
9060,C09060,Parental leave,36700,2026-09-10,
9061,C09061,Retired,34400,2026-09-10,
9062,C09062,Retired,29800,2026-09-10,
9063,C09063,Retired,12000,2026-09-10,
9064,C09064,Permanent employment,51800,2026-09-10,
9065,C09065,Permanent employment,44000,2026-09-10,
9066,C09066,Permanent employment,45900,2026-09-10,
9067,C09067,Parental leave,28500,2026-09-10,
9068,C09068,Permanent employment,40200,2026-09-10,
9069,C09069,Permanent employment,22000,2026-09-10,
9070,C09070,Permanent employment,40100,2026-09-10,
9071,C09071,Retired,14800,2026-09-10,
9072,C09072,Permanent employment,46600,2026-09-10,
9073,C09073,Permanent employment,42200,2026-09-10,
9074,C09074,Permanent employment,52900,2026-09-10,
9075,C09075,Permanent employment,57200,2026-09-10,
9076,C09076,Self-employed,42700,2026-09-10,
9077,C09077,Permanent employment,39400,2026-09-10,
9078,C09078,Student,6400,2026-09-10,
9079,C09079,Self-employed,53100,2026-09-10,
9080,C09080,Permanent employment,33900,2026-09-10,
9081,C09081,Permanent employment,44800,2026-09-10,
9082,C09082,Unemployed,10300,2026-09-10,
9083,C09083,Permanent employment,45400,2026-09-10,
9084,C09084,Permanent employment,54600,2026-09-10,
9085,C09085,Permanent employment,39800,2026-09-10,
9086,C09086,Permanent employment,38100,2026-09-10,
9087,C09087,Permanent employment,48400,2026-09-10,
9088,C09088,Retired,33200,2026-09-10,
9089,C09089,Permanent employment,46100,2026-09-10,
9090,C09090,Permanent employment,50100,2026-09-10,
9091,C09091,Parental leave,32400,2026-09-10,
9092,C09092,Permanent employment,50100,2026-09-10,
9093,C09093,Permanent employment,50000,2026-09-10,
9094,C09094,Temporary/Probation/Freelance,32300,2026-09-10,
9095,C09095,Permanent employment,53400,2026-09-10,
9096,C09096,Retired,28000,2026-09-10,
9097,C09097,Permanent employment,62800,2026-09-10,
9098,C09098,Permanent employment,34100,2026-09-10,
9099,C09099,Retired,23600,2026-09-10,
9100,C09100,Temporary/Probation/Freelance,19300,2026-09-10,
9101,C09101,Unemployed,13600,2026-09-10,
9102,C09102,Permanent employment,34800,2026-09-10,
9103,C09103,Permanent employment,45900,2026-09-10,
9104,C09104,Permanent employment,38100,2026-09-10,
9105,C09105,Permanent employment,43500,2026-09-10,
9106,C09106,Permanent employment,41600,2026-09-10,
9107,C09107,Temporary/Probation/Freelance,35700,2026-09-10,
9108,C09108,Retired,22400,2026-09-10,
9109,C09109,Temporary/Probation/Freelance,39500,2026-09-10,
9110,C09110,Temporary/Probation/Freelance,29300,2026-09-10,
9111,C09111,Retired,20900,2026-09-10,
9112,C09112,Temporary/Probation/Freelance,15400,2026-09-10,
9113,C09113,Permanent employment,35600,2026-09-10,
9114,C09114,Unemployed,17000,2026-09-10,
9115,C09115,Permanent employment,36000,2026-09-10,
9116,C09116,Permanent employment,51700,2026-09-10,
9117,C09117,Permanent employment,42000,2026-09-10,
9118,C09118,Permanent employment,42900,2026-09-10,
9119,C09119,Retired,27800,2026-09-10,
9120,C09120,Retired,31400,2026-09-10,
9121,C09121,Retired,13700,2026-09-10,
9122,C09122,Permanent employment,35300,2026-09-10,
9123,C09123,Permanent employment,41200,2026-09-10,
9124,C09124,Student,16000,2026-09-10,
9125,C09125,Permanent employment,45100,2026-09-10,
9126,C09126,Retired,32000,2026-09-10,
9127,C09127,Self-employed,18000,2026-09-10,
9128,C09128,Permanent employment,41100,2026-09-10,
9129,C09129,Permanent employment,43500,2026-09-10,
9130,C09130,Retired,16400,2026-09-10,
9131,C09131,Permanent employment,29900,2026-09-10,
9132,C09132,Permanent employment,37400,2026-09-10,
9133,C09133,Unemployed,12500,2026-09-10,
9134,C09134,Unemployed,9400,2026-09-10,
9135,C09135,Permanent employment,51500,2026-09-10,
9136,C09136,Permanent employment,46400,2026-09-10,
9137,C09137,Permanent employment,45200,2026-09-10,
9138,C09138,Permanent employment,47000,2026-09-10,
9139,C09139,Permanent employment,56000,2026-09-10,
9140,C09140,Permanent employment,59100,2026-09-10,
9141,C09141,Self-employed,40000,2026-09-10,
9142,C09142,Permanent employment,41700,2026-09-10,
9143,C09143,Retired,21800,2026-09-10,
9144,C09144,Permanent employment,51200,2026-09-10,
9145,C09145,Self-employed,70500,2026-09-10,
9146,C09146,Permanent employment,45000,2026-09-10,
9147,C09147,Unemployed,17800,2026-09-10,
9148,C09148,Unemployed,12700,2026-09-10,
9149,C09149,Permanent employment,53100,2026-09-10,
9150,C09150,Permanent employment,38800,2026-09-10,
9151,C09151,Permanent employment,37500,2026-09-10,
9152,C09152,Permanent employment,49200,2026-09-10,
9153,C09153,Permanent employment,46000,2026-09-10,
9154,C09154,Permanent employment,49600,2026-09-10,
9155,C09155,Self-employed,64100,2026-09-10,
9156,C09156,Permanent employment,32000,2026-09-10,
9157,C09157,Retired,23400,2026-09-10,
9158,C09158,Permanent employment,34000,2026-09-10,
