customer_id,date_of_birth,region_id
C08644,1986-08-31,12
C08645,1976-11-08,11
C08646,1986-01-27,7
C08647,1990-11-07,12
C08648,1997-05-02,19
C08649,1966-03-16,12
C08650,1994-05-23,21
C08651,1997-10-30,11
C08652,1987-05-01,8
C08653,1998-05-16,14
C08654,1975-02-15,17
C08655,1982-08-03,17
C08656,1986-03-13,8
C08657,1978-04-08,9
C08658,1996-04-24,21
C08659,1998-05-16,18
C08660,1949-11-27,11
C08661,1983-09-24,12
C08662,1989-02-18,18
C08663,2002-06-20,11
C08664,1980-04-13,8
C08665,1975-11-17,21
C08666,1973-09-30,12
C08667,1971-03-13,16
C08668,1996-03-08,19
C08669,1993-09-10,12
C08670,1946-11-09,11
C08671,1949-07-31,11
C08672,1991-11-22,12
C08673,1972-04-11,3
C08674,2000-02-11,19
C08675,2003-10-28,13
C08676,1991-05-07,21
C08677,1999-11-07,12
C08678,1966-10-22,8
C08679,1976-07-13,5
C08680,2000-09-21,12
C08681,2004-04-03,19
C08682,1958-06-11,9
C08683,1993-05-15,19
C08684,1975-12-08,21
C08685,1983-04-01,11
C08686,1981-03-17,19
C08687,1988-05-02,19
C08688,2000-02-18,19
C08689,1996-02-14,12
C08690,1998-07-16,16
C08691,1983-04-19,18
C08692,1968-12-15,11
C08693,1990-09-30,4
C08694,2004-05-18,9
C08695,1980-09-24,12
C08696,1973-04-27,19
C08697,1952-09-17,6
C08698,1977-08-22,12
C08699,1980-03-21,19
C08700,1973-02-25,20
C08701,1949-05-06,4
C08702,1950-03-20,13
C08703,1983-09-27,12
C08704,1992-08-07,14
C08705,1982-06-24,11
C08706,1975-10-27,17
C08707,1965-02-14,5
C08708,1976-05-31,17
C08709,2001-11-10,19
C08710,1968-09-02,5
C08711,1955-03-05,12
C08712,1987-11-27,21
C08713,1962-02-09,12
C08714,1981-11-01,21
C08715,1952-05-06,12
C08716,1952-10-15,12
C08717,1977-04-10,8
C08718,1963-11-08,11
C08719,1950-01-02,12
C08720,1976-04-20,19
C08721,1988-03-14,5
C08722,1969-08-12,19
C08723,1996-08-14,19
C08724,1991-05-26,19
C08725,1960-09-10,17
C08726,1965-05-16,14
C08727,1987-12-01,14
C08728,1996-10-05,12
C08729,1982-05-08,5
C08730,1991-02-19,9
C08731,2000-09-03,11
C08732,1967-11-02,12
C08733,1993-11-14,19
C08734,1972-01-05,19
C08735,1988-03-29,14
C08736,1948-06-09,11
C08737,1988-11-14,4
C08738,1999-01-11,19
C08739,1997-04-18,12
C08740,1978-10-18,2
C08741,1974-05-26,12
C08742,1987-01-08,8
C08743,1985-06-24,12
C08744,2004-03-29,17
C08745,1974-03-24,12
C08746,1976-10-12,12
C08747,1994-03-25,17
C08748,1998-09-20,5
C08749,1995-04-22,15
C08750,1993-12-31,12
C08751,1975-08-06,8
C08752,2000-02-24,10
C08753,1994-06-13,5
C08754,1996-03-27,18
C08755,1952-04-04,16
C08756,1959-01-23,19
C08757,1998-05-06,21
C08758,1985-07-19,21
C08759,1999-03-05,12
C08760,1980-12-30,3
C08761,2004-01-24,17
C08762,1962-09-08,11
C08763,1976-04-08,4
C08764,1952-06-01,20
C08765,1999-05-03,10
C08766,1956-08-16,6
C08767,1968-08-23,19
C08768,1998-03-16,2
C08769,1981-11-06,19
C08770,1991-10-26,19
C08771,1999-10-10,19
C08772,1988-07-25,19
C08773,1978-05-07,7
C08774,1985-05-06,3
C08775,1957-08-01,13
C08776,1993-09-13,12
C08777,1955-01-08,11
C08778,1992-05-12,4
C08779,1962-11-28,19
C08780,1984-03-18,12
C08781,1993-05-02,20
C08782,1961-03-16,17
C08783,1982-03-21,20
C08784,1969-07-16,19
C08785,1976-12-18,12
C08786,1972-11-19,7
C08787,1974-03-17,11
C08788,1962-02-23,12
C08789,1995-04-28,12
C08790,1970-02-05,17
C08791,1947-03-07,19
C08792,2004-06-13,13
C08793,1996-07-17,21
C08794,1967-10-10,9
C08795,1987-06-16,12
C08796,1987-07-18,19
C08797,1998-07-12,12
C08798,1978-03-21,15
C08799,1997-09-14,18
C08800,1979-12-18,19
C08801,1971-06-04,19
C08802,2000-05-27,12
C08803,1975-04-22,11
C08804,1950-06-03,19
C08805,1970-10-22,19
C08806,1956-07-13,12
C08807,1988-08-12,21
C08808,1969-11-02,21
C08809,2003-12-25,11
C08810,1995-05-10,19
C08811,1996-03-23,11
C08812,1986-02-11,19
C08813,1954-07-12,12
C08814,1984-04-17,2
C08815,1966-01-29,11
C08816,1970-11-20,12
C08817,1972-07-24,19
C08818,1985-05-23,11
C08819,1974-01-25,12
C08820,1986-11-25,19
C08821,1998-06-21,17
C08822,1954-09-24,21
C08823,1996-08-12,11
C08824,2003-06-04,12
C08825,1955-09-18,17
C08826,1989-02-28,21
C08827,1962-02-06,12
C08828,1988-04-15,11
C08829,1987-02-17,12
C08830,1983-08-10,14
C08831,1983-09-29,12
C08832,1989-04-28,12
C08833,1966-05-22,12
C08834,1972-03-10,2
C08835,1961-01-02,17
C08836,2004-09-08,11
C08837,1972-03-08,19
C08838,1975-01-19,19
C08839,1954-12-24,9
C08840,2004-11-24,7
C08841,1979-02-07,19
C08842,1947-08-29,7
C08843,1995-01-07,5
C08844,1950-07-25,11
C08845,2001-10-29,11
C08846,1965-01-05,20
C08847,1952-02-25,19
C08848,1963-03-14,16
C08849,1984-01-01,15
C08850,2003-06-12,12
C08851,1947-11-16,19
C08852,1977-10-28,19
C08853,2002-02-09,19
C08854,1962-06-10,11
C08855,1973-08-06,12
C08856,1995-09-04,16
C08857,1997-02-23,18
C08858,2004-12-02,11
C08859,1973-01-11,12
C08860,1974-10-15,20
C08861,1973-04-13,1
C08862,1951-07-22,9
C08863,1953-02-11,19
C08864,1972-05-24,19
C08865,2002-03-23,12
C08866,1965-01-02,19
C08867,1986-12-06,19
C08868,1979-02-10,5
C08869,1961-12-29,21
C08870,1983-12-27,12
C08871,1954-05-19,12
C08872,1992-10-11,12
C08873,1966-04-12,12
C08874,2005-03-15,8
C08875,1959-03-17,14
C08876,1992-01-16,21
C08877,1995-11-05,9
C08878,1991-05-18,21
C08879,1990-05-02,19
C08880,1994-09-08,11
C08881,1974-04-15,12
C08882,1986-01-20,12
C08883,2004-02-24,19
C08884,1989-09-16,13
C08885,1948-11-14,17
C08886,1965-10-07,19
C08887,1971-05-07,13
C08888,1961-11-04,11
C08889,1985-10-30,19
C08890,1993-04-24,12
C08891,1985-08-23,14
C08892,1953-03-29,11
C08893,1960-07-14,17
C08894,1977-03-06,21
C08895,2005-11-18,8
C08896,1994-12-18,12
C08897,1982-11-10,5
C08898,1976-06-16,19
C08899,2004-09-17,1
C08900,1956-10-20,19
C08901,1986-06-10,21
C08902,1961-05-15,19
C08903,1971-03-25,14
C08904,1970-05-31,15
C08905,1977-10-13,20
C08906,1962-11-15,15
C08907,1964-10-15,12
C08908,1966-03-02,19
C08909,1981-09-07,11
C08910,1957-06-22,10
C08911,1968-01-20,7
C08912,1967-06-16,19
C08913,1951-05-28,7
C08914,1993-06-17,9
C08915,1999-03-29,12
C08916,1978-06-04,14
C08917,1974-07-21,12
C08918,1959-08-08,12
C08919,1989-02-09,12
C08920,1973-08-27,15
C08921,1976-10-24,11
C08922,2004-10-06,15
C08923,1981-03-01,19
C08924,1955-06-01,20
C08925,1995-06-25,11
C08926,1976-07-15,12
C08927,1976-04-13,19
C08928,1999-09-01,19
C08929,1998-09-26,19
C08930,1952-03-01,15
C08931,1983-09-05,19
C08932,2001-01-27,1
C08933,1995-06-26,20
C08934,1962-06-21,19
C08935,1975-02-12,12
C08936,1964-08-24,11
C08937,1996-08-19,19
C08938,1954-08-23,11
C08939,1991-07-06,6
C08940,1990-12-05,12
C08941,1973-02-28,19
C08942,1988-03-22,20
C08943,1959-07-09,19
C08944,1956-03-16,9
C08945,1982-04-09,9
C08946,1949-10-28,5
C08947,1963-06-03,9
C08948,1952-01-06,2
C08949,1998-01-19,12
C08950,1972-11-11,19
C08951,1987-04-27,12
C08952,1948-12-19,11
C08953,2003-12-20,19
C08954,1978-12-31,12
C08955,1989-02-01,19
C08956,1984-06-23,12
C08957,1966-05-03,19
C08958,1953-06-01,11
C08959,1973-04-30,13
C08960,1954-03-02,12
C08961,1991-06-21,19
C08962,1976-07-20,9
C08963,1978-01-31,12
C08964,2002-09-15,19
C08965,1979-02-01,12
C08966,1963-08-06,19
C08967,1979-12-02,11
C08968,1971-03-13,12
C08969,1972-03-30,12
C08970,2003-11-07,5
C08971,1998-01-07,12
C08972,1977-10-12,12
C08973,1986-06-27,19
C08974,2006-03-07,11
C08975,1991-08-09,21
C08976,1980-05-19,11
C08977,1988-07-26,5
C08978,1964-10-19,11
C08979,1966-08-19,19
C08980,1983-04-28,6
C08981,1965-09-04,9
C08982,1967-05-04,13
C08983,1965-12-13,12
C08984,1972-08-17,12
C08985,2005-12-25,12
C08986,1971-07-08,21
C08987,1983-03-08,5
C08988,1956-09-06,12
C08989,1950-06-22,19
C08990,1978-06-25,9
C08991,1997-04-17,16
C08992,2001-01-18,11
C08993,1985-04-28,19
C08994,1974-06-26,18
C08995,1986-12-29,4
C08996,1980-05-05,11
C08997,1994-01-03,9
C08998,1952-08-10,11
C08999,1995-08-20,8
C09000,1951-09-17,14
C09001,1953-03-11,21
C09002,1977-12-18,12
C09003,1963-04-27,14
C09004,1988-07-26,12
C09005,1969-06-29,3
C09006,1989-08-28,14
C09007,1982-04-08,11
C09008,1980-03-05,15
C09009,1972-08-03,11
C09010,1978-10-27,16
C09011,1984-07-14,12
C09012,1984-04-29,18
C09013,2000-08-02,14
C09014,2004-05-15,17
C09015,2000-04-14,12
C09016,2004-09-15,19
C09017,1992-02-09,12
C09018,1955-01-27,19
C09019,2003-07-10,12
C09020,1970-11-20,19
C09021,1990-07-10,19
C09022,1947-09-14,17
C09023,1981-09-08,19
C09024,1984-10-22,8
C09025,1976-07-15,12
C09026,1990-03-24,19
C09027,1980-02-05,12
C09028,2000-02-02,20
C09029,1953-11-20,14
C09030,1984-11-25,11
C09031,1990-10-31,5
C09032,1968-07-13,7
C09033,1987-12-20,19
C09034,1955-08-25,14
C09035,1980-04-25,12
C09036,1968-07-21,16
C09037,2001-06-27,21
C09038,1948-10-26,19
C09039,1968-03-05,11
C09040,2000-12-04,19
C09041,1999-12-25,12
C09042,1990-07-04,11
C09043,1950-05-05,9
C09044,1992-06-20,11
C09045,1978-10-18,16
C09046,2003-11-22,12
C09047,1986-01-19,19
C09048,1976-07-18,21
C09049,1953-05-04,13
C09050,1974-04-05,14
C09051,1960-08-20,7
C09052,1975-11-14,7
C09053,2006-04-18,14
C09054,1983-07-16,19
C09055,1978-08-30,12
C09056,1958-07-25,21
C09057,1953-01-22,13
C09058,1999-03-30,19
C09059,1997-08-13,12
C09060,2001-08-30,6
C09061,1956-04-07,12
C09062,1959-03-28,7
C09063,1971-08-14,12
C09064,1982-03-23,13
C09065,1975-09-17,19
C09066,1972-05-11,11
C09067,2000-04-24,12
C09068,1973-10-17,12
C09069,2002-04-14,12
C09070,1999-12-29,6
C09071,1957-11-08,18
C09072,1969-07-29,1
C09073,1983-08-04,11
C09074,1980-09-06,4
C09075,1989-08-07,5
C09076,1965-06-18,2
C09077,1968-01-01,11
C09078,1966-03-13,12
C09079,1969-02-01,19
C09080,2001-06-06,11
C09081,1985-09-19,19
C09082,1978-08-12,12
C09083,1989-10-24,19
C09084,1965-01-18,9
C09085,1982-04-19,21
C09086,1997-06-06,19
C09087,1985-12-26,5
C09088,1956-04-23,19
C09089,1993-03-12,16
C09090,1979-10-30,19
C09091,1986-06-16,19
C09092,2006-09-02,19
C09093,1978-03-26,9
C09094,1966-03-11,18
C09095,1974-12-31,9
C09096,1961-02-17,19
C09097,1986-11-18,13
C09098,1997-11-12,12
C09099,1949-07-07,12
C09100,1982-06-03,19
C09101,1980-05-11,21
C09102,1970-05-06,13
C09103,1989-09-18,5
C09104,1964-10-13,12
C09105,1997-09-27,14
C09106,1986-06-09,21
C09107,1994-11-21,19
C09108,1953-04-21,11
C09109,2000-08-13,18
C09110,1961-10-03,21
C09111,1950-04-07,13
C09112,1973-08-06,12
C09113,1976-11-13,16
C09114,1976-05-23,11
C09115,1986-05-05,11
C09116,1979-05-21,17
C09117,1972-04-27,13
C09118,1954-11-24,21
C09119,1947-02-16,19
C09120,1949-01-18,15
C09121,1955-02-26,19
C09122,1974-07-15,15
C09123,1967-08-31,11
C09124,1960-01-02,2
C09125,1989-05-06,11
C09126,1953-05-17,12
C09127,1985-10-13,11
C09128,1974-05-18,19
C09129,1963-09-12,19
C09130,1948-05-05,14
C09131,1997-01-23,12
C09132,1970-12-21,14
C09133,1975-11-06,10
C09134,1985-08-19,12
C09135,1962-12-05,11
C09136,1980-02-26,19
C09137,1970-04-23,2
C09138,1982-05-23,19
C09139,1980-10-03,4
C09140,1977-08-10,5
C09141,1990-04-02,2
C09142,1998-11-16,14
C09143,1960-08-08,1
C09144,1977-10-16,18
C09145,1969-05-16,21
C09146,1983-02-28,2
C09147,1981-09-16,7
C09148,1989-09-17,7
C09149,1985-05-16,21
C09150,1979-02-18,11
C09151,1972-02-10,12
C09152,1974-03-22,12
C09153,1997-11-01,4
C09154,1977-12-21,17
C09155,1993-07-05,12
C09156,1999-02-04,11
C09157,1954-09-20,11
C09158,1981-01-15,7
C09159,1965-01-25,11
C09160,1981-12-03,11
C09161,1950-10-26,11
C09162,1969-09-17,19
C09163,1966-05-16,11
C09164,1983-02-06,21
C09165,1956-03-20,5
C09166,1959-08-08,19
C09167,1961-03-21,19
C09168,1998-01-24,19
C09169,1988-08-28,19
C09170,1983-10-13,21
C09171,1981-12-15,11
C09172,1952-02-06,19
C09173,2002-03-09,19
C09174,2005-07-27,1
C09175,1984-11-28,7
C09176,1995-04-24,19
C09177,1999-09-13,12
C09178,1953-03-19,12
C09179,1975-11-20,11
C09180,2005-02-16,12
C09181,1991-05-30,7
C09182,1990-11-28,13
C09183,2000-10-13,19
C09184,1968-06-13,21
C09185,1968-06-20,19
C09186,1963-04-01,19
C09187,1970-12-23,11
C09188,2003-11-16,12
C09189,1959-07-24,19
C09190,1954-06-30,12
C09191,1959-12-12,12
C09192,2004-06-21,12
C09193,1958-02-28,13
C09194,1948-09-26,18
C09195,1952-03-18,19
C09196,1996-04-16,9
C09197,1967-07-14,10
C09198,1949-12-11,14
C09199,1963-05-17,5
C09200,1973-02-20,18
C09201,1961-03-30,15
C09202,1988-10-09,12
C09203,1981-04-30,19
C09204,1975-12-13,14
C09205,1950-04-15,7
C09206,2004-01-15,11
C09207,1980-09-26,15
C09208,1966-05-13,12
C09209,1967-01-02,12
C09210,1973-12-18,12
C09211,1947-11-17,12
C09212,1960-07-06,12
C09213,2003-02-22,17
C09214,1987-02-05,21
C09215,2003-01-02,12
C09216,1981-10-18,19
C09217,1977-10-20,15
C09218,1947-09-09,19
C09219,1957-11-17,19
C09220,1992-05-31,12
C09221,1997-12-10,15
C09222,1976-06-04,11
C09223,1978-01-15,19
C09224,1982-10-18,16
C09225,1953-06-26,20
C09226,1959-06-26,20
C09227,1985-06-01,12
C09228,1949-12-13,11
C09229,1987-08-02,6
C09230,1963-03-29,5
C09231,1980-04-21,12
C09232,1999-05-14,19
C09233,1952-07-15,12
C09234,1977-05-05,19
C09235,1967-01-19,2
C09236,1982-02-11,3
C09237,2002-09-17,8
C09238,1995-07-15,21
C09239,1974-03-02,2
C09240,1964-05-18,11
C09241,1991-01-25,5
C09242,1971-02-15,19
C09243,1969-04-09,13
C09244,1971-04-12,1
C09245,1981-06-01,19
C09246,1951-12-10,10
C09247,1974-01-29,12
C09248,1980-12-29,12
C09249,1993-03-19,3
C09250,1990-01-13,19
C09251,2006-05-12,9
C09252,1964-09-27,10
C09253,1992-11-07,12
C09254,1989-03-01,12
C09255,1970-09-23,12
C09256,1991-01-18,2
C09257,1992-08-13,12
C09258,1996-03-25,11
C09259,1964-10-02,8
C09260,1993-06-17,19
C09261,1976-01-20,12
C09262,1977-08-01,19
C09263,1970-08-25,7
C09264,1969-11-13,17
C09265,1953-11-12,18
C09266,2006-07-19,9
C09267,1983-10-22,10
C09268,1982-05-07,12
C09269,1994-11-16,15
C09270,1985-09-08,1
C09271,1987-07-19,1
C09272,1979-06-05,12
C09273,1964-11-03,11
C09274,1984-12-05,12
C09275,1964-09-19,19
C09276,1990-06-23,14
C09277,1988-09-28,19
C09278,1978-10-17,5
C09279,2003-05-20,19
C09280,2002-09-11,19
C09281,1982-12-07,12
C09282,1952-06-20,12
C09283,1971-06-30,7
C09284,1994-10-08,17
C09285,1955-06-26,11
C09286,1968-01-02,19
C09287,1981-08-20,2
C09288,1958-10-12,4
C09289,1986-09-11,11
C09290,2000-07-18,11
C09291,1975-08-13,18
C09292,1971-10-27,20
C09293,1971-12-17,19
C09294,1974-11-07,5
C09295,1949-12-13,19
C09296,1952-06-14,7
C09297,1957-01-13,18
C09298,1947-02-28,19
C09299,1950-08-14,12
C09300,1991-10-01,14
C09301,1986-03-28,2
C09302,1980-11-16,19
C09303,1958-01-10,9
C09304,1977-11-06,12
C09305,1964-02-27,5
C09306,1999-09-21,12
C09307,2001-08-12,11
C09308,1964-10-05,19
C09309,1996-01-05,11
C09310,1987-02-06,17
C09311,1983-09-20,12
C09312,1989-09-20,13
C09313,1969-11-04,12
C09314,1982-09-30,12
C09315,1980-12-24,12
C09316,1996-03-11,19
C09317,1949-05-04,7
C09318,1989-07-23,17
C09319,1966-10-18,12
C09320,1963-12-20,19
C09321,1994-12-11,16
C09322,1949-01-16,12
C09323,1978-03-15,1
C09324,1983-12-14,19
C09325,1992-05-22,19
C09326,1951-06-18,11
C09327,1970-02-17,21
C09328,1995-01-29,19
C09329,1986-10-23,19
C09330,1950-11-21,12
C09331,1966-02-10,16
C09332,1969-03-19,11
C09333,1981-11-06,11
C09334,1965-03-16,18
C09335,1985-03-09,19
C09336,2000-04-29,12
C09337,1971-08-18,11
C09338,1952-07-03,15
C09339,1990-02-23,19
C09340,1973-12-16,16
C09341,1962-06-01,12
C09342,1978-10-25,14
C09343,1951-09-06,11
C09344,1967-09-17,19
C09345,2004-03-24,13
C09346,1956-02-16,20
C09347,1969-12-17,12
C09348,1959-05-05,12
C09349,1971-07-15,16
C09350,1953-09-03,9
C09351,1998-03-15,16
C09352,1986-07-06,13
C09353,1946-10-13,12
C09354,1995-01-03,19
C09355,2004-10-13,18
C09356,1963-10-19,11
C09357,1949-12-07,12
C09358,1993-05-06,19
C09359,1948-05-12,12
C09360,1962-08-07,18
C09361,1980-08-20,13
C09362,1957-01-07,18
C09363,1990-05-16,3
C09364,1997-02-07,5
C09365,1984-12-06,15
C09366,1976-04-23,12
C09367,1978-03-20,20
C09368,1947-11-03,12
C09369,1970-09-09,7
C09370,1975-08-27,11
C09371,1961-11-09,4
C09372,1992-12-14,12
C09373,2006-02-28,11
C09374,1959-08-03,19
C09375,2005-09-23,21
C09376,1997-05-10,13
C09377,1965-05-15,11
C09378,1982-03-10,12
C09379,1954-10-19,11
C09380,1988-06-02,19
C09381,2002-01-30,18
C09382,1989-09-27,9
C09383,1973-11-03,19
C09384,1990-09-24,12
C09385,1980-05-26,11
C09386,1950-05-11,16
C09387,1959-08-22,21
C09388,1985-08-12,5
C09389,1976-04-13,19
C09390,1974-09-19,5
C09391,1951-07-20,8
C09392,1957-04-09,12
C09393,1998-04-07,11
C09394,1964-10-23,13
C09395,1988-10-26,19
C09396,2002-06-19,1
C09397,2004-12-03,18
C09398,1975-04-14,12
C09399,1979-10-31,8
C09400,2003-08-31,11
C09401,1963-11-08,12
C09402,1986-03-18,5
C09403,1978-09-22,13
C09404,1989-07-06,12
C09405,1997-07-19,12
C09406,1988-09-23,7
C09407,1996-08-03,17
C09408,1980-07-21,12
C09409,1993-12-29,18
C09410,1973-07-22,9
C09411,1995-09-10,11
C09412,1969-06-22,11
C09413,1961-11-15,17
C09414,1997-12-04,19
C09415,1972-01-19,10
C09416,2005-06-06,15
C09417,1972-10-08,13
C09418,1987-07-29,16
C09419,1979-10-03,10
C09420,1972-04-21,12
C09421,1956-01-02,4
C09422,1975-02-28,19
C09423,1979-12-22,17
C09424,1991-02-21,17
C09425,1949-08-12,4
C09426,1964-10-18,2
C09427,1991-01-24,12
C09428,1958-11-17,12
C09429,1988-08-11,12
C09430,1959-09-28,12
C09431,1955-04-26,7
C09432,1997-07-30,19
C09433,1971-05-04,7
C09434,1984-09-07,19
C09435,1982-03-12,20
C09436,1984-12-13,19
C09437,1967-12-15,11
C09438,2000-08-27,13
C09439,2004-05-06,12
C09440,1970-06-13,11
C09441,1996-02-10,19
C09442,2000-10-28,11
C09443,1995-06-18,19
C09444,1985-09-08,21
C09445,1978-03-10,12
C09446,2003-07-18,19
C09447,1947-08-28,12
C09448,1961-09-29,19
C09449,1987-04-17,15
C09450,1990-03-08,12
C09451,1982-10-02,5
C09452,1961-10-17,19
C09453,1998-06-18,19
C09454,1992-11-10,12
C09455,1947-12-11,20
C09456,1999-06-12,12
C09457,1982-11-12,11
C09458,1961-07-06,1
C09459,1965-02-06,12
C09460,1987-12-12,21
C09461,1965-01-27,12
C09462,2005-01-21,3
C09463,1966-05-20,12
C09464,1977-12-24,4
C09465,1957-12-31,12
C09466,1954-08-26,2
C09467,1955-02-13,2
C09468,1958-08-18,11
C09469,1976-03-21,11
C09470,1986-01-05,21
C09471,1981-01-14,10
C09472,1970-06-09,19
C09473,1958-03-01,16
C09474,1995-12-13,8
C09475,1956-02-25,2
C09476,1961-01-08,11
C09477,1954-08-10,2
C09478,1959-10-24,12
C09479,1986-11-21,19
C09480,1998-05-30,19
C09481,1997-05-16,19
C09482,1986-12-20,11
C09483,1972-04-30,19
C09484,1954-02-20,14
C09485,1951-10-22,5
C09486,1965-02-18,11
C09487,2003-04-06,21
C09488,1992-09-13,19
C09489,2001-09-06,12
C09490,1986-02-18,12
C09491,1976-04-04,11
C09492,2004-11-07,4
C09493,1984-05-15,11
C09494,1996-02-06,18
C09495,1962-02-19,11
C09496,1972-11-07,15
C09497,1972-09-01,21
C09498,1987-05-31,20
C09499,1955-01-03,8
C09500,1996-06-21,11
C09501,1977-04-24,12
C09502,1966-06-13,17
C09503,1978-05-20,19
C09504,1959-07-26,18
C09505,1990-10-11,12
C09506,1981-04-04,12
C09507,1995-12-12,21
C09508,1972-11-30,11
C09509,1984-07-19,15
C09510,2000-06-09,9
C09511,1973-02-25,14
C09512,1974-01-18,7
C09513,2002-10-30,19
C09514,1963-09-08,21
C09515,1968-06-01,10
C09516,1993-08-29,12
C09517,1979-10-02,19
C09518,1971-03-20,5
C09519,1973-01-09,12
C09520,1982-06-27,19
C09521,1984-07-12,11
C09522,1974-09-22,19
C09523,1948-01-20,19
C09524,1963-09-19,12
C09525,2003-07-03,18
C09526,1980-11-08,19
C09527,1947-12-09,15
C09528,1993-02-22,11
C09529,1949-10-18,12
C09530,1951-11-10,21
C09531,2004-06-18,4
C09532,1953-06-17,6
C09533,1983-04-22,11
C09534,1949-01-30,13
C09535,1985-12-21,19
C09536,1988-07-20,19
C09537,1970-02-03,20
C09538,1968-03-01,12
C09539,2006-05-06,12
C09540,1972-10-08,7
C09541,1999-03-06,12
C09542,1987-09-15,15
C09543,1987-01-17,11
C09544,1979-06-22,20
C09545,1987-12-21,12
C09546,1997-05-08,19
C09547,2001-07-19,5
C09548,2006-03-07,21
C09549,1972-01-17,11
C09550,1949-05-16,5
C09551,1992-04-01,4
C09552,1949-03-29,12
C09553,1968-09-06,20
C09554,1963-06-01,10
C09555,1967-10-12,19
C09556,1948-09-02,19
C09557,2001-05-21,12
C09558,1977-01-02,11
C09559,1963-06-29,19
C09560,1979-05-19,5
C09561,1957-07-01,9
C09562,2004-03-30,6
C09563,1969-03-20,11
C09564,1980-12-01,16
C09565,1990-06-15,11
C09566,1990-07-19,15
C09567,1973-08-31,19
C09568,1955-01-18,19
C09569,1974-08-22,12
C09570,1960-04-15,12
C09571,1983-06-10,5
C09572,1999-08-02,4
C09573,2005-08-06,5
C09574,2001-10-10,14
C09575,1990-01-30,21
C09576,1990-10-22,19
C09577,1963-07-19,5
C09578,1964-08-02,16
C09579,2002-05-20,11
C09580,1998-07-17,7
C09581,1984-12-27,11
C09582,1979-04-10,15
C09583,1999-09-02,11
C09584,1997-11-29,21
C09585,1960-01-09,21
C09586,1948-09-10,19
C09587,1992-01-11,12
C09588,1988-01-09,13
C09589,1981-11-02,12
C09590,1969-05-07,6
C09591,1974-04-16,12
C09592,2000-07-06,19
C09593,1963-05-24,19
C09594,1989-08-12,19
C09595,1987-10-28,19
C09596,1982-02-24,8
C09597,1972-08-14,8
C09598,1989-02-03,13
C09599,1999-06-30,5
C09600,1984-05-07,17
C09601,2002-05-03,17
C09602,1966-05-30,19
C09603,1998-04-17,4
C09604,2006-01-04,16
C09605,1968-09-10,15
C09606,1964-02-12,8
C09607,1955-12-14,11
C09608,1980-06-22,17
C09609,1999-01-06,19
C09610,1965-05-24,20
C09611,1968-01-02,12
C09612,1998-04-22,12
C09613,1947-05-29,21
C09614,1997-02-09,12
C09615,1954-07-31,4
C09616,1948-01-29,12
C09617,1965-07-25,11
C09618,1953-08-21,12
C09619,1967-06-28,12
C09620,2000-10-05,14
C09621,1988-02-19,10
C09622,2006-06-14,15
C09623,1982-09-01,19
C09624,1967-05-30,17
C09625,1986-10-02,16
C09626,1985-12-29,11
C09627,1975-12-25,21
C09628,1958-12-14,21
C09629,2003-01-25,12
C09630,1986-01-31,13
C09631,1997-08-04,7
C09632,1969-06-27,12
C09633,2001-08-10,2
C09634,1966-12-31,18
C09635,1986-02-10,14
C09636,1996-08-08,15
C09637,1947-11-30,15
C09638,2004-05-17,21
C09639,1988-07-15,19
C09640,2003-09-19,13
C09641,1980-03-31,12
C09642,1973-12-05,11
C09643,1985-06-19,1
C09644,1993-12-15,12
C09645,1986-02-04,11
C09646,1965-06-21,6
C09647,1970-10-01,19
C09648,1972-05-11,19
C09649,1977-07-10,19
C09650,1998-08-13,19
C09651,1982-05-09,12
C09652,1999-02-20,17
C09653,2000-06-01,20
C09654,1993-05-11,13
C09655,1974-06-28,11
C09656,1972-07-09,19
C09657,1947-03-07,12
C09658,1999-10-28,14
C09659,1965-10-19,12
C09660,1958-12-29,2
C09661,1979-02-15,12
C09662,1997-01-02,21
C09663,1985-04-28,12
C09664,2003-11-08,15
C09665,1982-07-31,17
C09666,1971-04-19,11
C09667,2004-06-26,12
C09668,1995-04-27,11
C09669,1965-08-12,19
C09670,1966-07-01,19
C09671,1976-06-12,19
C09672,1969-10-09,13
C09673,1989-01-09,12
C09674,1999-04-27,12
C09675,1989-06-07,16
C09676,1980-07-10,19
C09677,1952-11-07,19
C09678,2005-08-20,4
C09679,1978-12-22,18
C09680,1982-05-29,12
C09681,1975-10-16,12
C09682,2003-03-14,17
C09683,1985-08-12,10
C09684,1955-10-25,11
C09685,1976-05-18,4
C09686,1979-08-18,12
C09687,1984-01-15,12
C09688,1983-02-10,11
C09689,1985-12-10,20
C09690,1959-11-20,19
C09691,1961-08-06,19
C09692,1989-01-18,12
C09693,1988-11-16,21
C09694,1954-01-14,6
C09695,1986-12-18,12
C09696,1981-03-31,19
C09697,1998-01-19,19
C09698,1964-10-21,19
C09699,1976-12-12,10
C09700,1952-07-01,8
C09701,1965-09-20,19
C09702,1992-02-19,12
C09703,1967-09-12,9
C09704,1960-03-25,11
C09705,1983-01-22,12
C09706,2000-03-16,4
C09707,2004-10-05,19
C09708,1980-03-29,13
C09709,1991-05-01,12
C09710,1979-06-22,13
C09711,1995-12-06,19
C09712,1954-11-25,20
C09713,2001-01-02,11
C09714,1997-01-20,12
C09715,1976-10-15,14
C09716,1981-04-21,21
C09717,1997-09-19,19
C09718,1982-05-26,14
