loan_id,customer_id,loan_type,original_amount,current_balance,interest_rate,monthly_payment,late_payments,default_flag
L011837,C07855,Mortgage,1620000,867300,3.76,7140,0,0
L011838,C07856,Car Loan,333000,268400,6.51,12440,0,0
L011839,C07857,Mortgage,1373000,900100,3.04,6230,0,0
L011840,C07858,Personal Loan,86000,48500,9.38,990,0,0
L011841,C07858,Mortgage,1660000,1310200,3.09,7860,2,0
L011842,C07859,Credit Card,12000,1600,21.64,600,0,0
L011843,C07860,Credit Card,23000,6400,14.51,1150,0,0
L011844,C07860,Car Loan,54000,14900,9.25,1300,0,0
L011845,C07860,Personal Loan,84000,22100,11.08,1810,0,0
L011846,C07861,Personal Loan,22000,18600,6.67,380,0,0
L011847,C07862,Mortgage,1774000,1413600,2.88,8450,0,0
L011848,C07863,Car Loan,50000,40000,8.38,790,0,0
L011849,C07864,Credit Card,27000,5600,17.69,1350,1,0
L011850,C07864,Car Loan,50000,44700,7.05,1420,0,0
L011851,C07864,Personal Loan,111000,40100,11.11,1350,0,1
L011852,C07865,Credit Card,44000,18800,14.61,2200,1,0
L011853,C07865,Personal Loan,191000,75600,11.39,4370,0,0
L011854,C07865,Mortgage,1303000,1144100,3.03,6520,0,0
L011855,C07865,Car Loan,318000,226000,8.08,6330,1,0
L011856,C07866,Mortgage,867000,816100,3.27,4220,0,0
L011857,C07867,Credit Card,14000,1900,18.46,700,0,0
L011858,C07868,Car Loan,203000,102500,5.93,2830,0,0
L011859,C07869,Credit Card,55000,42500,15.97,2750,0,0
L011860,C07869,Personal Loan,216000,190800,8.68,2690,1,0
L011861,C07869,Mortgage,1836000,925700,3.36,6910,2,0
L011862,C07869,Car Loan,349000,253000,6.81,6930,1,0
L011863,C07870,Car Loan,215000,74000,6.19,2750,1,0
L011864,C07871,Personal Loan,32000,18500,7.55,340,0,0
L011865,C07872,Credit Card,52000,14100,14.23,2600,2,0
L011866,C07873,Car Loan,204000,64700,6.29,4230,0,0
L011867,C07874,Mortgage,1517000,1158500,2.99,7280,1,0
L011868,C07875,Credit Card,6000,4300,12.53,300,0,0
L011869,C07876,Credit Card,50000,40100,13.38,2500,0,0
L011870,C07877,Mortgage,1914000,1048600,3.21,7100,0,0
L011871,C07878,Credit Card,17000,11100,17.76,850,1,0
L011872,C07878,Mortgage,1056000,575700,2.5,4150,0,0
L011873,C07878,Car Loan,249000,117400,7.61,3660,0,0
L011874,C07879,Mortgage,1513000,800600,2.78,5400,0,0
L011875,C07880,Personal Loan,11000,5500,10.97,260,1,1
L011876,C07881,Credit Card,18000,10800,20.68,900,0,0
L011877,C07882,Credit Card,51000,5600,21.5,2550,0,0
L011878,C07883,Credit Card,42000,9400,17.56,2100,0,0
L011879,C07884,Credit Card,30000,9400,18.36,1500,0,0
L011880,C07885,Personal Loan,88000,46600,6.08,1380,0,0
L011881,C07886,Mortgage,574000,439700,3.22,2420,1,0
L011882,C07886,Credit Card,30000,6300,21.05,1500,0,0
L011883,C07887,Credit Card,16000,9800,21.4,800,0,0
L011884,C07887,Car Loan,346000,220100,5.41,7860,0,0
L011885,C07888,Car Loan,103000,87900,5.13,2710,0,0
L011886,C07889,Personal Loan,124000,61400,8.5,1420,0,0
L011887,C07890,Personal Loan,145000,71800,6.26,1610,0,1
L011888,C07891,Mortgage,822000,453900,3.08,3270,0,0
L011889,C07891,Credit Card,7000,3700,18.08,350,0,0
L011890,C07892,Mortgage,1591000,997100,3.14,6610,0,0
L011891,C07893,Mortgage,423000,387700,3.16,2020,0,0
L011892,C07894,Mortgage,1276000,632500,2.51,5490,0,0
L011893,C07895,Car Loan,79000,32000,7.62,1990,0,0
L011894,C07896,Credit Card,38000,13400,18.2,1900,3,0
L011895,C07896,Mortgage,1651000,1118900,2.78,7890,1,0
L011896,C07896,Car Loan,309000,140300,5.07,5510,4,0
L011897,C07897,Credit Card,58000,28200,17.67,2900,2,0
L011898,C07898,Credit Card,57000,33900,15.78,2850,0,0
L011899,C07899,Credit Card,7000,3300,16.06,350,0,0
L011900,C07900,Car Loan,136000,71700,8.5,2020,0,0
L011901,C07901,Mortgage,2009000,1905200,2.61,10040,0,0
L011902,C07901,Car Loan,306000,189600,4.76,4110,0,0
L011903,C07901,Personal Loan,75000,15500,6.86,720,2,0
L011904,C07902,Car Loan,173000,51700,7.74,4160,0,0
L011905,C07903,Car Loan,198000,135900,4.32,2680,0,0
L011906,C07903,Credit Card,59000,45800,16.28,2950,0,0
L011907,C07904,Credit Card,31000,2600,17.87,1550,0,0
L011908,C07904,Mortgage,1505000,1368400,2.77,7250,4,0
L011909,C07905,Car Loan,64000,57000,6.16,1250,0,0
L011910,C07906,Car Loan,154000,127900,8.83,4270,3,0
L011911,C07907,Car Loan,221000,63700,7.66,5530,0,0
L011912,C07907,Credit Card,7000,5900,17.53,350,1,0
L011913,C07908,Credit Card,59000,33200,21.33,2950,0,0
L011914,C07908,Mortgage,2146000,1869200,2.8,9240,1,0
L011915,C07909,Car Loan,128000,74700,6.13,2780,0,0
L011916,C07910,Mortgage,1280000,783200,3.12,5050,0,0
L011917,C07911,Personal Loan,61000,51300,8.82,1970,0,0
L011918,C07911,Mortgage,597000,282600,3.44,2640,0,0
L011919,C07911,Credit Card,24000,7600,14.36,1200,0,0
L011920,C07912,Credit Card,8000,6200,14.72,400,0,0
L011921,C07913,Personal Loan,248000,211300,8.79,7430,1,0
L011922,C07913,Mortgage,1654000,1376900,2.48,6460,0,1
L011923,C07914,Credit Card,5000,1000,14.07,250,0,0
L011924,C07915,Car Loan,189000,89000,9.84,6760,0,0
L011925,C07916,Credit Card,39000,6200,14.43,1950,0,0
L011926,C07917,Personal Loan,66000,38700,9.31,770,0,0
L011927,C07918,Mortgage,1639000,908600,2.43,5950,0,0
L011928,C07919,Mortgage,948000,655600,3.72,4000,0,0
L011929,C07920,Car Loan,168000,59500,8.4,4190,0,0
L011930,C07920,Personal Loan,87000,22300,7.19,840,3,0
L011931,C07920,Credit Card,55000,33100,17.34,2750,0,0
L011932,C07921,Mortgage,613000,517600,3.07,2910,3,0
L011933,C07922,Car Loan,50000,31900,7.24,1380,2,0
L011934,C07923,Mortgage,1100000,1008100,2.53,4670,0,1
L011935,C07924,Credit Card,20000,3400,18.03,1000,1,0
L011936,C07925,Credit Card,18000,8900,20.91,900,0,0
L011937,C07926,Mortgage,1377000,649500,3.0,5030,0,0
L011938,C07926,Credit Card,14000,11000,18.58,700,1,0
L011939,C07927,Personal Loan,113000,88200,8.89,2230,0,0
L011940,C07927,Credit Card,15000,9200,13.37,750,0,0
L011941,C07928,Mortgage,625000,326200,2.2,2290,0,0
L011942,C07929,Mortgage,2505000,1242300,2.73,10430,0,1
L011943,C07929,Car Loan,315000,104500,5.87,5770,0,0
L011944,C07929,Credit Card,20000,9900,17.14,1000,0,0
L011945,C07930,Mortgage,2291000,1164200,2.5,8300,0,0
L011946,C07931,Mortgage,678000,591200,3.21,2850,0,0
L011947,C07931,Personal Loan,125000,102600,7.68,2400,0,0
L011948,C07932,Mortgage,1441000,672700,2.48,5410,0,0
L011949,C07932,Credit Card,44000,19900,16.54,2200,0,0
L011950,C07933,Personal Loan,244000,76800,7.1,7930,0,1
L011951,C07933,Mortgage,2208000,2083400,2.46,10320,1,0
L011952,C07934,Mortgage,1926000,1519600,3.29,8010,0,0
L011953,C07934,Car Loan,418000,175300,5.85,13950,1,0
L011954,C07934,Credit Card,32000,17700,13.6,1600,3,0
L011955,C07934,Personal Loan,236000,59100,6.32,2350,2,0
L011956,C07935,Credit Card,18000,10300,20.25,900,0,0
L011957,C07935,Car Loan,138000,58100,8.75,2100,0,0
L011958,C07936,Mortgage,1835000,1705600,3.08,8090,0,0
L011959,C07937,Credit Card,57000,37200,17.38,2850,0,0
L011960,C07938,Mortgage,1125000,717600,3.14,4210,0,0
L011961,C07938,Personal Loan,351000,251000,9.01,7980,0,0
L011962,C07939,Mortgage,828000,400200,2.56,3100,0,0
L011963,C07940,Car Loan,253000,196800,4.27,4840,1,0
L011964,C07941,Mortgage,1400000,903300,3.04,5200,0,0
L011965,C07941,Car Loan,395000,310500,5.66,12720,1,0
L011966,C07942,Credit Card,43000,7600,22.0,2150,0,0
L011967,C07942,Car Loan,350000,96400,6.9,4490,0,0
L011968,C07943,Mortgage,1212000,1054800,2.64,5750,0,0
L011969,C07943,Credit Card,19000,10300,15.52,950,0,0
L011970,C07944,Credit Card,26000,22000,14.49,1300,0,0
L011971,C07945,Personal Loan,136000,75100,8.34,1440,1,0
L011972,C07945,Credit Card,58000,29900,15.34,2900,3,0
L011973,C07946,Personal Loan,205000,157800,11.02,2680,0,0
L011974,C07946,Mortgage,2130000,1718200,3.74,9270,0,1
L011975,C07947,Mortgage,1802000,1432300,2.41,6750,0,0
L011976,C07947,Credit Card,40000,22600,18.18,2000,0,0
L011977,C07948,Mortgage,1405000,801800,2.94,5720,0,0
L011978,C07949,Mortgage,1645000,1216300,2.57,7390,0,0
L011979,C07950,Credit Card,33000,12200,15.84,1650,1,1
L011980,C07950,Mortgage,1492000,1187900,2.7,7440,2,0
L011981,C07950,Personal Loan,125000,58300,10.17,4760,0,0
L011982,C07951,Mortgage,473000,232200,3.34,1790,0,0
L011983,C07952,Personal Loan,132000,75100,8.79,1690,0,0
L011984,C07953,Credit Card,64000,30200,16.67,3200,0,0
L011985,C07953,Mortgage,2306000,1887000,2.81,9860,1,0
L011986,C07953,Car Loan,350000,303800,3.5,5990,2,0
L011987,C07953,Personal Loan,270000,67700,7.09,2630,0,0
L011988,C07954,Credit Card,5000,4200,19.37,250,0,0
L011989,C07954,Personal Loan,33000,9100,7.52,540,0,0
L011990,C07955,Credit Card,7000,3400,13.24,350,3,0
L011991,C07956,Personal Loan,128000,105500,5.46,2500,0,0
L011992,C07957,Credit Card,21000,9300,18.54,1050,0,0
L011993,C07957,Mortgage,1237000,1039700,2.6,5330,0,0
L011994,C07958,Mortgage,878000,665100,2.84,3770,0,0
L011995,C07959,Mortgage,1158000,648300,2.94,4690,0,0
L011996,C07960,Credit Card,9000,1300,20.3,450,1,0
L011997,C07961,Personal Loan,29000,14700,7.42,1100,0,0
L011998,C07961,Credit Card,16000,10500,15.56,800,0,0
L011999,C07962,Car Loan,381000,121600,5.88,6110,0,0
L012000,C07963,Car Loan,328000,294300,5.19,9870,1,0
L012001,C07964,Personal Loan,78000,63400,10.54,2490,0,0
L012002,C07965,Personal Loan,249000,164900,7.46,2820,0,0
L012003,C07966,Credit Card,28000,23600,16.73,1400,0,0
L012004,C07967,Mortgage,1946000,948500,3.17,9300,0,0
L012005,C07967,Personal Loan,300000,80300,8.36,3270,0,0
L012006,C07967,Credit Card,20000,12100,18.49,1000,0,0
L012007,C07968,Credit Card,22000,1800,19.4,1100,0,0
L012008,C07968,Personal Loan,71000,37100,10.4,1550,0,0
L012009,C07969,Credit Card,32000,22900,19.3,1600,0,0
L012010,C07969,Mortgage,1451000,668900,2.75,6000,0,0
L012011,C07969,Personal Loan,36000,27700,10.1,590,0,0
L012012,C07970,Car Loan,82000,62500,8.71,2470,0,0
L012013,C07971,Mortgage,979000,762600,3.4,3980,1,0
L012014,C07971,Credit Card,13000,4800,18.26,650,0,0
L012015,C07972,Mortgage,1753000,1612900,3.58,9530,0,0
L012016,C07972,Credit Card,15000,7600,17.27,750,0,0
L012017,C07973,Mortgage,875000,692400,2.96,3740,0,0
L012018,C07973,Car Loan,272000,93600,7.15,7500,0,0
L012019,C07974,Mortgage,1343000,985800,2.87,5080,1,0
L012020,C07975,Car Loan,304000,218900,7.51,5710,0,0
L012021,C07976,Car Loan,292000,210500,3.91,5620,0,0
L012022,C07977,Mortgage,1283000,704400,2.56,4670,2,0
L012023,C07978,Credit Card,12000,2400,15.7,600,0,0
L012024,C07978,Car Loan,141000,64700,6.3,2030,0,0
L012025,C07979,Mortgage,2315000,2029000,3.52,11790,1,0
L012026,C07980,Credit Card,17000,4700,17.67,850,0,0
L012027,C07980,Personal Loan,89000,54800,10.42,1360,0,0
L012028,C07981,Mortgage,2085000,1940100,2.58,10100,1,0
L012029,C07981,Car Loan,406000,318200,6.29,9040,1,0
L012030,C07982,Personal Loan,102000,81900,10.53,1830,0,0
L012031,C07983,Credit Card,31000,26300,14.91,1550,2,0
L012032,C07984,Personal Loan,118000,43200,9.6,1790,0,0
L012033,C07984,Mortgage,2130000,1660100,3.36,9020,1,0
L012034,C07985,Mortgage,2257000,1605700,2.51,10120,1,0
L012035,C07985,Personal Loan,220000,118100,12.99,4500,0,0
L012036,C07986,Personal Loan,151000,112000,7.22,1640,0,0
L012037,C07986,Credit Card,38000,30300,18.02,1900,0,0
L012038,C07986,Car Loan,249000,205300,6.54,5160,0,0
L012039,C07987,Credit Card,23000,4000,15.13,1150,2,0
L012040,C07987,Mortgage,1601000,840300,2.69,6420,0,0
L012041,C07988,Mortgage,1360000,1098300,2.85,6030,0,0
L012042,C07988,Personal Loan,331000,141400,5.89,6260,1,0
L012043,C07989,Credit Card,30000,3600,15.5,1500,0,0
L012044,C07990,Car Loan,88000,49600,11.0,1620,0,0
L012045,C07991,Mortgage,1791000,1115900,2.75,7570,0,0
L012046,C07991,Credit Card,34000,22000,17.26,1700,0,0
L012047,C07992,Personal Loan,103000,45400,9.69,1530,0,0
L012048,C07992,Mortgage,1166000,653300,3.23,5670,1,0
L012049,C07993,Mortgage,1848000,1640600,2.92,9610,0,0
L012050,C07994,Personal Loan,374000,108800,10.73,8900,0,0
L012051,C07995,Credit Card,22000,12600,16.38,1100,1,0
L012052,C07995,Mortgage,1470000,1312600,2.92,6490,0,0
L012053,C07996,Mortgage,1455000,958000,2.59,5440,0,0
L012054,C07997,Mortgage,1357000,1015200,2.2,6510,0,0
L012055,C07998,Car Loan,101000,58900,6.56,1570,0,0
L012056,C07999,Mortgage,773000,387700,2.87,2950,1,0
L012057,C08000,Credit Card,9000,7100,16.87,450,1,0
L012058,C08000,Car Loan,50000,17700,10.64,970,0,0
L012059,C08001,Car Loan,318000,148900,5.35,4490,2,0
L012060,C08001,Personal Loan,98000,26600,9.53,1590,3,0
L012061,C08002,Car Loan,110000,36300,8.98,1490,0,0
L012062,C08003,Personal Loan,75000,60100,9.26,1430,0,0
L012063,C08003,Car Loan,65000,44900,5.41,2250,0,0
L012064,C08004,Mortgage,1180000,1103900,2.39,4590,0,0
L012065,C08004,Credit Card,38000,16600,17.4,1900,1,0
L012066,C08005,Mortgage,1144000,1047800,3.02,6150,0,0
L012067,C08005,Credit Card,20000,2700,16.8,1000,1,0
L012068,C08005,Personal Loan,116000,39800,9.86,2070,1,0
L012069,C08006,Mortgage,1802000,1321700,3.01,8440,0,0
L012070,C08007,Mortgage,1145000,677800,2.27,4090,1,0
L012071,C08007,Car Loan,139000,52700,7.26,1870,0,0
L012072,C08008,Personal Loan,220000,106100,8.93,5730,0,0
L012073,C08009,Credit Card,61000,46700,16.98,3050,1,0
L012074,C08010,Credit Card,5000,1500,18.95,250,0,0
L012075,C08011,Personal Loan,91000,58200,6.36,1280,3,0
L012076,C08011,Credit Card,41000,15500,15.06,2050,0,0
L012077,C08012,Mortgage,2693000,1984100,2.71,10430,0,0
L012078,C08012,Car Loan,369000,185700,4.74,4810,1,0
L012079,C08012,Credit Card,32000,19200,21.97,1600,0,0
L012080,C08013,Car Loan,68000,18700,8.59,1940,0,0
L012081,C08013,Credit Card,15000,9000,19.99,750,2,0
L012082,C08013,Personal Loan,104000,87400,11.32,4610,1,0
L012083,C08013,Mortgage,581000,293800,3.72,2580,4,0
L012084,C08014,Credit Card,50000,19300,14.41,2500,0,0
L012085,C08015,Mortgage,1885000,1156700,3.11,7980,0,0
L012086,C08015,Credit Card,41000,15700,14.6,2050,0,0
L012087,C08016,Personal Loan,265000,232900,9.09,5810,0,0
L012088,C08017,Car Loan,352000,314200,7.55,5900,0,0
L012089,C08017,Personal Loan,299000,98100,10.27,2970,0,1
L012090,C08017,Mortgage,1026000,880800,2.9,4330,0,0
L012091,C08017,Credit Card,46000,9000,18.76,2300,1,0
L012092,C08018,Personal Loan,159000,106600,7.77,2550,0,0
L012093,C08019,Car Loan,272000,169200,7.76,10540,0,0
L012094,C08019,Credit Card,63000,13800,16.45,3150,0,0
L012095,C08019,Mortgage,2615000,1921000,3.07,11590,0,0
L012096,C08019,Personal Loan,212000,136700,5.05,4570,0,0
L012097,C08020,Mortgage,1053000,543400,3.45,4830,0,0
L012098,C08021,Credit Card,30000,19000,20.33,1500,0,0
L012099,C08022,Car Loan,128000,87600,9.06,4970,0,0
L012100,C08023,Personal Loan,77000,23700,9.17,970,0,0
L012101,C08024,Mortgage,2097000,1297200,2.85,8710,0,0
L012102,C08024,Personal Loan,190000,143600,7.44,5110,0,0
L012103,C08025,Mortgage,1797000,824000,2.62,7390,0,0
L012104,C08026,Credit Card,13000,6500,21.46,650,0,0
L012105,C08026,Car Loan,153000,87000,9.33,3360,0,0
L012106,C08027,Mortgage,1230000,1072300,2.28,5510,0,0
L012107,C08028,Credit Card,38000,31100,13.7,1900,0,0
L012108,C08029,Mortgage,3808000,3400400,3.09,17720,0,0
L012109,C08029,Personal Loan,85000,65500,11.22,1530,0,0
L012110,C08030,Credit Card,47000,23600,17.13,2350,0,0
L012111,C08030,Car Loan,323000,288700,5.68,6740,2,0
L012112,C08031,Personal Loan,158000,68400,8.54,2620,0,0
L012113,C08032,Car Loan,109000,66900,5.47,3070,0,0
L012114,C08033,Car Loan,365000,261000,6.55,13190,0,0
L012115,C08033,Mortgage,1828000,1624600,2.77,8390,0,0
L012116,C08034,Car Loan,262000,163900,4.51,7450,0,0
L012117,C08035,Car Loan,227000,68200,5.68,7000,0,0
L012118,C08036,Mortgage,2596000,1550100,2.51,9940,0,0
L012119,C08037,Mortgage,2318000,1077600,3.04,9800,0,0
L012120,C08037,Car Loan,159000,142300,6.5,3150,0,0
L012121,C08038,Credit Card,31000,21600,17.03,1550,0,0
L012122,C08039,Car Loan,57000,40000,8.12,1810,0,0
L012123,C08039,Credit Card,9000,3500,20.87,450,0,0
L012124,C08040,Credit Card,15000,10500,18.62,750,0,0
L012125,C08041,Personal Loan,212000,59200,9.63,3220,0,0
L012126,C08042,Mortgage,1812000,833500,2.64,6090,0,0
L012127,C08042,Credit Card,41000,22500,18.69,2050,0,0
L012128,C08043,Car Loan,362000,221800,6.2,4960,0,0
L012129,C08044,Mortgage,1355000,610600,3.02,6030,0,0
L012130,C08045,Mortgage,2859000,2533000,3.48,14340,0,0
L012131,C08045,Credit Card,69000,33200,20.89,3450,0,0
L012132,C08046,Mortgage,1718000,951600,3.2,6720,0,0
L012133,C08047,Car Loan,84000,62400,8.5,1250,0,0
L012134,C08047,Credit Card,20000,11900,16.41,1000,2,0
L012135,C08047,Personal Loan,28000,8400,10.01,320,0,0
L012136,C08048,Credit Card,10000,2800,20.94,500,0,0
L012137,C08049,Mortgage,897000,481800,3.17,4410,0,0
L012138,C08049,Personal Loan,114000,49000,6.9,1320,0,0
L012139,C08050,Credit Card,33000,27100,15.07,1650,0,0
L012140,C08050,Mortgage,1723000,1628200,3.14,7660,0,0
L012141,C08051,Personal Loan,123000,90400,11.27,1600,0,0
L012142,C08052,Personal Loan,42000,34200,10.32,1710,0,0
L012143,C08053,Credit Card,20000,2100,13.17,1000,0,0
L012144,C08054,Car Loan,187000,74600,6.36,5950,0,0
L012145,C08055,Mortgage,1265000,1115000,2.45,5480,0,0
L012146,C08056,Mortgage,1879000,1039400,3.17,7820,0,0
L012147,C08057,Car Loan,86000,37800,10.6,1630,0,0
L012148,C08058,Personal Loan,183000,86500,6.0,2290,0,0
L012149,C08059,Mortgage,2245000,1230000,2.47,7790,0,0
L012150,C08060,Credit Card,56000,23300,20.07,2800,0,0
L012151,C08061,Credit Card,53000,29000,14.52,2650,0,0
L012152,C08061,Mortgage,1760000,1285700,3.8,7280,0,0
L012153,C08062,Personal Loan,98000,77500,5.23,1590,0,0
L012154,C08062,Mortgage,911000,478700,2.72,3430,1,0
L012155,C08063,Credit Card,28000,16100,18.31,1400,0,0
L012156,C08064,Mortgage,1515000,1248100,2.2,6850,0,0
L012157,C08065,Mortgage,923000,437800,2.92,3570,0,0
L012158,C08066,Credit Card,21000,14200,15.37,1050,0,0
L012159,C08067,Credit Card,50000,29000,16.72,2500,0,0
L012160,C08067,Mortgage,2194000,1159200,2.95,9000,0,0
L012161,C08068,Credit Card,46000,14000,22.0,2300,1,0
L012162,C08068,Mortgage,2448000,1797900,3.09,11470,0,0
L012163,C08069,Credit Card,15000,5900,18.96,750,1,0
L012164,C08070,Credit Card,43000,25000,15.39,2150,0,0
L012165,C08071,Credit Card,7000,2000,16.15,350,0,0
L012166,C08072,Credit Card,63000,26600,19.32,3150,0,0
L012167,C08072,Mortgage,1181000,664800,3.23,4730,1,0
L012168,C08073,Mortgage,1571000,1198500,2.2,5910,0,0
L012169,C08073,Personal Loan,201000,102400,7.72,3760,0,0
L012170,C08073,Car Loan,282000,80100,6.69,4240,0,0
L012171,C08074,Mortgage,1340000,1026000,3.36,6680,0,0
L012172,C08075,Personal Loan,166000,124500,9.47,2930,0,0
L012173,C08076,Credit Card,32000,16600,16.35,1600,0,0
L012174,C08076,Mortgage,978000,862500,2.63,4750,0,0
L012175,C08077,Mortgage,1646000,1545500,3.26,8910,0,0
L012176,C08078,Mortgage,1733000,1273700,3.17,8140,0,0
L012177,C08078,Credit Card,48000,16900,18.22,2400,0,0
L012178,C08078,Personal Loan,245000,198500,7.83,9320,0,0
L012179,C08079,Car Loan,222000,99600,7.85,3670,0,0
L012180,C08080,Mortgage,2560000,2302900,3.03,10610,0,0
L012181,C08081,Credit Card,15000,8500,19.74,750,2,0
L012182,C08082,Car Loan,152000,52100,5.61,2730,0,0
L012183,C08083,Personal Loan,79000,65800,9.28,2540,0,0
L012184,C08084,Mortgage,841000,625600,3.44,4040,0,0
L012185,C08084,Personal Loan,113000,82300,7.28,1380,0,0
L012186,C08085,Personal Loan,295000,137400,9.07,3680,0,0
L012187,C08085,Mortgage,2403000,1091400,3.16,8370,0,0
L012188,C08086,Credit Card,22000,3500,17.56,1100,0,1
L012189,C08087,Mortgage,1900000,933200,3.13,6620,0,0
L012190,C08088,Credit Card,5000,1900,18.21,250,1,0
L012191,C08088,Personal Loan,23000,19500,10.72,460,0,0
L012192,C08089,Credit Card,11000,1700,16.75,550,0,0
L012193,C08090,Personal Loan,166000,64000,8.12,2110,0,0
L012194,C08091,Mortgage,1408000,692800,2.77,5130,0,0
L012195,C08092,Mortgage,1625000,934300,2.53,5600,0,0
L012196,C08093,Mortgage,1248000,799400,2.89,5080,0,0
L012197,C08094,Credit Card,15000,4800,17.02,750,1,0
L012198,C08095,Personal Loan,24000,11200,9.05,610,2,0
L012199,C08096,Credit Card,21000,14700,21.23,1050,0,0
L012200,C08097,Mortgage,928000,418300,2.83,3210,0,0
L012201,C08098,Car Loan,152000,108600,6.53,6710,1,0
L012202,C08099,Mortgage,2452000,1877900,2.69,9620,0,0
L012203,C08100,Car Loan,423000,107600,6.7,12290,0,0
L012204,C08101,Credit Card,31000,16400,20.41,1550,2,0
L012205,C08101,Mortgage,1433000,1124300,2.68,5640,0,0
L012206,C08102,Personal Loan,109000,97700,5.42,4300,0,0
L012207,C08102,Credit Card,15000,8700,20.91,750,0,0
L012208,C08103,Personal Loan,154000,41500,10.5,4820,0,0
L012209,C08104,Credit Card,35000,13700,20.41,1750,1,0
L012210,C08104,Personal Loan,133000,73300,7.33,1680,0,0
L012211,C08104,Mortgage,1064000,822700,3.84,5790,0,0
L012212,C08105,Mortgage,1957000,1424800,2.75,8400,0,0
L012213,C08106,Mortgage,1301000,1125500,2.9,6580,0,0
L012214,C08106,Credit Card,22000,17600,14.51,1100,3,1
L012215,C08106,Car Loan,372000,200700,5.12,5880,0,0
L012216,C08107,Personal Loan,201000,97200,10.15,4670,0,0
L012217,C08108,Personal Loan,83000,28200,11.5,1190,0,0
L012218,C08108,Mortgage,1160000,1065400,3.4,5770,0,0
L012219,C08109,Personal Loan,252000,119600,8.03,5630,0,0
L012220,C08109,Car Loan,125000,87400,7.22,1930,0,0
L012221,C08110,Mortgage,1685000,1434200,2.75,7730,0,0
L012222,C08111,Mortgage,2657000,2510800,2.93,14230,0,0
L012223,C08112,Mortgage,1697000,1402100,2.85,8050,0,0
L012224,C08112,Credit Card,41000,4100,17.38,2050,2,0
L012225,C08113,Mortgage,1065000,483700,2.76,4170,0,0
L012226,C08114,Car Loan,188000,58800,7.02,3860,0,0
L012227,C08115,Mortgage,1392000,850500,2.45,6300,0,0
L012228,C08116,Mortgage,1043000,683700,3.38,4430,0,0
L012229,C08117,Mortgage,1031000,691600,2.99,4690,0,0
L012230,C08118,Mortgage,1809000,819500,2.6,7650,1,0
L012231,C08119,Personal Loan,121000,44200,10.83,2820,0,0
L012232,C08120,Car Loan,97000,83300,7.13,3600,0,0
L012233,C08121,Car Loan,132000,75600,7.28,4450,3,0
L012234,C08121,Mortgage,720000,561200,3.79,3400,1,0
L012235,C08122,Mortgage,1559000,1480200,3.35,7390,0,0
L012236,C08123,Mortgage,1577000,917200,3.05,5660,0,0
L012237,C08123,Credit Card,56000,9700,17.75,2800,0,0
