customer_id,age,region,monthly_income,employment_status
C09570,66,Stockholms län,18600,Unemployed
C09571,43,Hallands län,45500,Permanent employment
C09572,27,Gävleborgs län,35100,Permanent employment
C09573,21,Hallands län,15900,Unemployed
C09574,24,Uppsala län,22000,Permanent employment
C09575,36,Östergötlands län,43900,Permanent employment
C09576,35,Västra Götalands län,24600,Permanent employment
C09577,63,Hallands län,34400,Permanent employment
C09578,62,Västerbottens län,10800,Unemployed
C09579,24,Skåne län,29800,Permanent employment
C09580,28,Jönköpings län,40300,Permanent employment
C09581,41,Skåne län,33300,Permanent employment
C09582,47,Värmlands län,41500,Permanent employment
C09583,27,Skåne län,35600,Permanent employment
C09584,28,Östergötlands län,22200,Unemployed
C09585,66,Östergötlands län,43700,Self-employed
C09586,78,Västra Götalands län,15000,Retired
C09587,34,Stockholms län,44000,Permanent employment
C09588,38,Södermanlands län,28400,Parental leave
C09589,44,Stockholms län,50200,Permanent employment
C09590,57,Jämtlands län,50000,Permanent employment
C09591,52,Stockholms län,39000,Permanent employment
C09592,26,Västra Götalands län,35100,Permanent employment
C09593,63,Västra Götalands län,12500,Unemployed
C09594,37,Västra Götalands län,60900,Self-employed
C09595,38,Västra Götalands län,56400,Permanent employment
C09596,44,Kalmar län,56600,Permanent employment
C09597,54,Kalmar län,43500,Permanent employment
C09598,37,Södermanlands län,55700,Permanent employment
C09599,27,Hallands län,15500,Unemployed
C09600,42,Västernorrlands län,42500,Permanent employment
C09601,24,Västernorrlands län,30800,Self-employed
C09602,60,Västra Götalands län,46300,Permanent employment
C09603,28,Gävleborgs län,49200,Permanent employment
C09604,20,Västerbottens län,38600,Permanent employment
C09605,58,Värmlands län,37400,Permanent employment
C09606,62,Kalmar län,32800,Temporary/Probation/Freelance
C09607,70,Skåne län,17900,Retired
C09608,46,Västernorrlands län,31700,Temporary/Probation/Freelance
C09609,27,Västra Götalands län,15900,Unemployed
C09610,61,Örebro län,45200,Permanent employment
C09611,58,Stockholms län,49900,Permanent employment
C09612,28,Stockholms län,33000,Permanent employment
C09613,79,Östergötlands län,33300,Retired
C09614,29,Stockholms län,35400,Permanent employment
C09615,72,Gävleborgs län,15900,Retired
C09616,78,Stockholms län,30900,Retired
C09617,61,Skåne län,46200,Permanent employment
C09618,73,Stockholms län,30700,Retired
C09619,59,Stockholms län,44100,Permanent employment
C09620,25,Uppsala län,15000,Temporary/Probation/Freelance
C09621,38,Norrbottens län,5800,Student
C09622,20,Värmlands län,30900,Temporary/Probation/Freelance
C09623,44,Västra Götalands län,43900,Self-employed
C09624,59,Västernorrlands län,55600,Permanent employment
C09625,39,Västerbottens län,39400,Permanent employment
C09626,40,Skåne län,51100,Permanent employment
C09627,50,Östergötlands län,49100,Permanent employment
C09628,67,Östergötlands län,12000,Retired
C09629,23,Stockholms län,29900,Permanent employment
C09630,40,Södermanlands län,30900,Temporary/Probation/Freelance
C09631,29,Jönköpings län,19300,Unemployed
C09632,57,Stockholms län,31000,Permanent employment
C09633,25,Dalarnas län,43400,Permanent employment
C09634,59,Västmanlands län,52100,Self-employed
C09635,40,Uppsala län,68700,Self-employed
C09636,30,Värmlands län,33600,Permanent employment
C09637,78,Värmlands län,29300,Retired
C09638,22,Östergötlands län,4400,Student
C09639,38,Västra Götalands län,59400,Permanent employment
C09640,22,Södermanlands län,27000,Permanent employment
C09641,46,Stockholms län,8100,Unemployed
C09642,52,Skåne län,38900,Permanent employment
C09643,41,Blekinge län,51800,Permanent employment
C09644,32,Stockholms län,37800,Permanent employment
C09645,40,Skåne län,52100,Permanent employment
C09646,61,Jämtlands län,35000,Retired
C09647,55,Västra Götalands län,49800,Permanent employment
C09648,54,Västra Götalands län,61800,Self-employed
C09649,49,Västra Götalands län,38000,Permanent employment
C09650,28,Västra Götalands län,32600,Permanent employment
C09651,44,Stockholms län,36700,Permanent employment
C09652,27,Västernorrlands län,10200,Student
C09653,26,Örebro län,51500,Permanent employment
C09654,33,Södermanlands län,36200,Permanent employment
C09655,52,Skåne län,57300,Permanent employment
C09656,54,Västra Götalands län,18000,Self-employed
C09657,79,Stockholms län,20700,Retired
C09658,26,Uppsala län,31500,Permanent employment
C09659,60,Stockholms län,52900,Self-employed
C09660,67,Dalarnas län,45500,Permanent employment
C09661,47,Stockholms län,33400,Permanent employment
C09662,29,Östergötlands län,32200,Permanent employment
C09663,41,Stockholms län,53100,Permanent employment
C09664,22,Värmlands län,14800,Student
C09665,44,Västernorrlands län,39100,Permanent employment
C09666,55,Skåne län,37800,Permanent employment
C09667,22,Stockholms län,9400,Student
C09668,31,Skåne län,10500,Unemployed
C09669,61,Västra Götalands län,45800,Permanent employment
C09670,60,Västra Götalands län,41600,Permanent employment
C09671,50,Västra Götalands län,51800,Permanent employment
C09672,56,Södermanlands län,41300,Permanent employment
C09673,37,Stockholms län,51200,Permanent employment
C09674,27,Stockholms län,11900,Unemployed
C09675,37,Västerbottens län,41500,Permanent employment
C09676,46,Västra Götalands län,44100,Self-employed
C09677,73,Västra Götalands län,7800,Unemployed
C09678,21,Gävleborgs län,29400,Temporary/Probation/Freelance
C09679,47,Västmanlands län,52700,Permanent employment
C09680,44,Stockholms län,20800,Temporary/Probation/Freelance
C09681,50,Stockholms län,52000,Permanent employment
C09682,23,Västernorrlands län,30600,Temporary/Probation/Freelance
C09683,41,Norrbottens län,46200,Permanent employment
C09684,70,Skåne län,26700,Retired
C09685,50,Gävleborgs län,42900,Permanent employment
C09686,47,Stockholms län,47500,Permanent employment
C09687,42,Stockholms län,43400,Permanent employment
C09688,43,Skåne län,40900,Permanent employment
C09689,40,Örebro län,53200,Permanent employment
C09690,66,Västra Götalands län,15200,Retired
C09691,65,Västra Götalands län,39500,Permanent employment
C09692,37,Stockholms län,14100,Student
C09693,37,Östergötlands län,38600,Permanent employment
C09694,72,Jämtlands län,22700,Retired
C09695,39,Stockholms län,35400,Permanent employment
C09696,45,Västra Götalands län,42100,Permanent employment
C09697,28,Västra Götalands län,27900,Permanent employment
C09698,61,Västra Götalands län,37900,Permanent employment
C09699,49,Norrbottens län,46200,Permanent employment
C09700,74,Kalmar län,23500,Retired
C09701,60,Västra Götalands län,64700,Self-employed
C09702,34,Stockholms län,43000,Permanent employment
C09703,58,Kronobergs län,40400,Permanent employment
C09704,66,Skåne län,49700,Permanent employment
C09705,43,Stockholms län,44000,Permanent employment
C09706,26,Gävleborgs län,33200,Permanent employment
C09707,21,Västra Götalands län,22000,Permanent employment
C09708,46,Södermanlands län,55200,Permanent employment
C09709,35,Stockholms län,53900,Permanent employment
C09710,47,Södermanlands län,43600,Permanent employment
C09711,30,Västra Götalands län,37400,Permanent employment
C09712,71,Örebro län,22300,Retired
C09713,25,Skåne län,24700,Permanent employment
C09714,29,Stockholms län,37200,Permanent employment
C09715,49,Uppsala län,30000,Permanent employment
C09716,45,Östergötlands län,9300,Unemployed
C09717,28,Västra Götalands län,9900,Student
C09718,44,Uppsala län,50700,Permanent employment
C09719,25,Stockholms län,18000,Self-employed
C09720,55,Södermanlands län,41900,Permanent employment
C09721,61,Hallands län,42500,Permanent employment
C09722,51,Skåne län,43900,Permanent employment
C09723,57,Västmanlands län,45300,Permanent employment
C09724,61,Västra Götalands län,48400,Permanent employment
C09725,27,Västra Götalands län,45800,Self-employed
C09726,66,Stockholms län,34700,Retired
C09727,74,Stockholms län,22400,Retired
C09728,28,Skåne län,26700,Self-employed
C09729,34,Stockholms län,50700,Permanent employment
C09730,27,Jönköpings län,55100,Permanent employment
C09731,31,Stockholms län,42200,Permanent employment
C09732,55,Stockholms län,12000,Retired
C09733,50,Stockholms län,46900,Permanent employment
C09734,56,Värmlands län,24400,Temporary/Probation/Freelance
C09735,62,Jönköpings län,53400,Permanent employment
C09736,49,Stockholms län,44800,Self-employed
C09737,57,Uppsala län,24600,Temporary/Probation/Freelance
C09738,21,Västra Götalands län,11700,Student
C09739,41,Västra Götalands län,19200,Unemployed
C09740,56,Stockholms län,37300,Permanent employment
C09741,24,Västra Götalands län,36200,Temporary/Probation/Freelance
C09742,22,Jönköpings län,600,Student
C09743,72,Västra Götalands län,23300,Retired
C09744,55,Västra Götalands län,19000,Temporary/Probation/Freelance
C09745,35,Värmlands län,39100,Permanent employment
C09746,57,Västra Götalands län,66400,Self-employed
C09747,57,Stockholms län,38700,Self-employed
C09748,41,Skåne län,39900,Permanent employment
C09749,23,Stockholms län,15900,Student
C09750,75,Västerbottens län,27900,Retired
C09751,36,Uppsala län,18000,Self-employed
C09752,26,Kalmar län,37500,Permanent employment
C09753,54,Stockholms län,45400,Permanent employment
C09754,55,Stockholms län,48500,Permanent employment
C09755,33,Hallands län,36000,Permanent employment
C09756,41,Skåne län,58600,Permanent employment
C09757,34,Jönköpings län,31700,Parental leave
C09758,67,Stockholms län,12800,Retired
C09759,26,Västra Götalands län,35400,Permanent employment
C09760,47,Stockholms län,52600,Permanent employment
C09761,71,Skåne län,21800,Retired
C09762,29,Västra Götalands län,38800,Permanent employment
C09763,76,Blekinge län,23700,Retired
C09764,67,Stockholms län,12000,Retired
C09765,73,Västra Götalands län,21100,Retired
C09766,26,Östergötlands län,36800,Self-employed
C09767,61,Stockholms län,54600,Permanent employment
C09768,64,Skåne län,52300,Permanent employment
C09769,70,Stockholms län,15600,Retired
C09770,30,Östergötlands län,27600,Permanent employment
C09771,61,Västra Götalands län,48000,Permanent employment
C09772,40,Gävleborgs län,14000,Unemployed
C09773,26,Hallands län,39200,Permanent employment
C09774,39,Stockholms län,36900,Permanent employment
C09775,57,Stockholms län,42500,Permanent employment
C09776,53,Hallands län,40200,Permanent employment
C09777,52,Kalmar län,37000,Permanent employment
C09778,74,Stockholms län,21500,Retired
C09779,36,Värmlands län,43700,Permanent employment
C09780,45,Stockholms län,36400,Permanent employment
C09781,38,Östergötlands län,42300,Permanent employment
C09782,38,Stockholms län,32400,Self-employed
C09783,64,Västra Götalands län,22500,Retired
C09784,75,Södermanlands län,21000,Retired
C09785,46,Stockholms län,56700,Permanent employment
C09786,61,Östergötlands län,44600,Permanent employment
C09787,27,Dalarnas län,34600,Permanent employment
C09788,31,Skåne län,36000,Parental leave
C09789,51,Stockholms län,30300,Permanent employment
C09790,20,Västra Götalands län,12800,Student
C09791,30,Stockholms län,39400,Permanent employment
C09792,48,Kalmar län,31800,Parental leave
C09793,22,Skåne län,7400,Student
C09794,42,Hallands län,50900,Permanent employment
C09795,52,Stockholms län,32100,Parental leave
C09796,47,Västmanlands län,35200,Parental leave
C09797,68,Skåne län,17800,Retired
C09798,55,Norrbottens län,31700,Retired
C09799,44,Västra Götalands län,41300,Permanent employment
C09800,66,Norrbottens län,13600,Retired
C09801,61,Skåne län,55800,Permanent employment
C09802,31,Stockholms län,43800,Permanent employment
C09803,33,Västra Götalands län,41500,Parental leave
C09804,64,Västra Götalands län,23800,Retired
C09805,53,Västmanlands län,51900,Permanent employment
C09806,63,Södermanlands län,51700,Permanent employment
C09807,60,Skåne län,21500,Retired
C09808,62,Västmanlands län,31800,Permanent employment
C09809,73,Dalarnas län,52500,Self-employed
C09810,51,Stockholms län,47000,Permanent employment
C09811,28,Västra Götalands län,40300,Permanent employment
C09812,78,Hallands län,23900,Retired
C09813,28,Stockholms län,34400,Permanent employment
C09814,60,Västernorrlands län,38700,Permanent employment
C09815,78,Skåne län,28700,Retired
C09816,58,Västra Götalands län,12000,Retired
C09817,51,Dalarnas län,16400,Temporary/Probation/Freelance
C09818,52,Stockholms län,18000,Self-employed
C09819,42,Västmanlands län,30900,Permanent employment
C09820,42,Västra Götalands län,44000,Permanent employment
C09821,56,Västmanlands län,55100,Self-employed
C09822,64,Skåne län,46700,Permanent employment
C09823,56,Stockholms län,34500,Permanent employment
C09824,26,Västra Götalands län,26000,Permanent employment
C09825,46,Jönköpings län,46200,Permanent employment
C09826,58,Kalmar län,46600,Permanent employment
C09827,49,Blekinge län,49100,Permanent employment
C09828,48,Skåne län,21500,Parental leave
C09829,59,Västra Götalands län,48800,Permanent employment
C09830,58,Västra Götalands län,44300,Permanent employment
C09831,41,Västra Götalands län,38000,Permanent employment
C09832,74,Västra Götalands län,19500,Retired
C09833,25,Värmlands län,29000,Self-employed
C09834,78,Stockholms län,18200,Retired
C09835,25,Västmanlands län,45700,Permanent employment
C09836,21,Kronobergs län,12600,Student
C09837,77,Skåne län,35200,Permanent employment
C09838,25,Blekinge län,34800,Permanent employment
C09839,64,Skåne län,47200,Permanent employment
C09840,76,Södermanlands län,12000,Retired
C09841,76,Stockholms län,28100,Retired
C09842,74,Stockholms län,37700,Retired
C09843,37,Skåne län,47200,Permanent employment
C09844,60,Stockholms län,9100,Student
C09845,34,Uppsala län,7900,Unemployed
C09846,40,Stockholms län,28900,Permanent employment
C09847,65,Stockholms län,39400,Permanent employment
C09848,40,Dalarnas län,16000,Unemployed
C09849,49,Västra Götalands län,42100,Self-employed
